iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.12547562868,0.12501805901,0.125717849011,0.56265625,0.572291666667,0.553666666667,0.24317260027,0.25263924281,0.230901780586,1.501925325
10,0.0955399495957,0.0959612140105,0.0951042312311,0.777395833333,0.7775,0.7785,0.00419384902144,0.00558659217877,0.00746825989544,16.402910007
20,0.100039081872,0.0995588597524,0.100465565651,0.734010416667,0.734583333333,0.735833333333,0.0875469001251,0.0964539007092,0.0978941377348,32.010188278
30,0.093487461379,0.0935455816852,0.0935665000186,0.778802083333,0.77875,0.778833333333,0,0,0,46.0993412
40,0.0904092254581,0.0905968788121,0.0903971463867,0.778802083333,0.77875,0.778833333333,0,0,0,60.960794898
50,0.0916675979504,0.092121009583,0.0916053710351,0.778802083333,0.77875,0.778833333333,0,0,0,75.559100336
60,0.0881993747962,0.0884909577316,0.0880372777949,0.778802083333,0.77875,0.778833333333,0,0,0,90.939783026
70,0.0887064151402,0.0892132485355,0.0885256515263,0.778802083333,0.77875,0.778833333333,0,0,0,105.828205132
80,0.0897755194761,0.0904164152527,0.0895101973679,0.778802083333,0.77875,0.778833333333,0,0,0,120.203471437
90,0.0947751067996,0.0952583270503,0.0949757446785,0.778802083333,0.77875,0.778833333333,0,0,0,135.750707617
100,0.0905761004965,0.0913089160755,0.0902661116653,0.778802083333,0.77875,0.778833333333,0,0,0,149.488996322
110,0.0896295090661,0.0902853776603,0.0894134451292,0.778802083333,0.77875,0.778833333333,0,0,0,164.219304039
120,0.0883670734587,0.0889083720395,0.0878097367397,0.778802083333,0.77875,0.778833333333,0,0,0,178.885351478
130,0.0904077333729,0.090999406695,0.0901633772338,0.778802083333,0.77875,0.778833333333,0,0,0,194.382430469
140,0.0920094567967,0.0927371489796,0.0916431332112,0.778802083333,0.77875,0.778833333333,0,0,0,209.766543467
150,0.0870024470878,0.0873818386543,0.0865295699351,0.778802083333,0.77875,0.778833333333,0,0,0,225.757551165
160,0.0891210298092,0.0894961851509,0.0886569774336,0.778802083333,0.77875,0.778833333333,0,0,0,240.966404082
170,0.0883036480319,0.0886354437982,0.0878730933079,0.778802083333,0.77875,0.778833333333,0,0,0,257.184663591
