iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.427457929389,0.427425529696,0.429191732833,0.13681868743,0.138888888889,0.137010676157,0.0821998817268,0.0871613663133,0.0814393939394,4.375866408
10,0.426522297264,0.42643285481,0.428889868356,0.137931034483,0.14,0.137010676157,0.0844654459539,0.0894117647059,0.0814393939394,47.047606012
20,0.428215851452,0.427247647203,0.43089781931,0.135150166852,0.137777777778,0.13256227758,0.0787914691943,0.0827423167849,0.0723120837298,84.773212043
30,0.428809581135,0.427789349499,0.431578774788,0.134872080089,0.138888888889,0.131672597865,0.0782222222222,0.0850059031877,0.0704761904762,122.656597488
40,0.429374412246,0.428243303843,0.431949466209,0.1340378198,0.135555555556,0.129893238434,0.076512455516,0.0781990521327,0.0667938931298,157.180045494
50,0.429621528841,0.428276971908,0.432260289307,0.133203559511,0.135555555556,0.129893238434,0.0747996438112,0.0781990521327,0.0667938931298,187.056619592
60,0.430455269303,0.429220441136,0.432641053334,0.131256952169,0.134444444444,0.129893238434,0.0707911957168,0.0759193357058,0.0667938931298,216.47970472
70,0.432041824128,0.43154634652,0.433659328318,0.129310344828,0.127777777778,0.129003558719,0.0667660208644,0.0621266427718,0.0649474689589,245.945372537
80,0.427548178228,0.428938726965,0.427336582179,0.134872080089,0.132222222222,0.137900355872,0.0787681374001,0.0713436385256,0.0832544938505,275.706106872
90,0.429557233961,0.430945432385,0.429675426904,0.132369299221,0.13,0.136120996441,0.0736342042755,0.0667461263409,0.0796208530806,307.461378037
100,0.430187870145,0.43172043686,0.43065677516,0.132091212458,0.128888888889,0.134341637011,0.0730620730621,0.0644391408115,0.0759734093067,339.139964689
110,0.431081454058,0.432257997167,0.43160187711,0.129866518354,0.128888888889,0.131672597865,0.0684727597499,0.0644391408115,0.0704761904762,371.231026816
120,0.430935767245,0.431917029198,0.431311721744,0.130700778643,0.127777777778,0.131672597865,0.0696428571429,0.0621266427718,0.0704761904762,403.4985418
130,0.430643110151,0.431499504093,0.43035149805,0.130700778643,0.128888888889,0.133451957295,0.0696428571429,0.0644391408115,0.074144486692,435.661515623
140,0.430757271031,0.430816460871,0.430304425676,0.13042269188,0.127777777778,0.134341637011,0.0690681750521,0.0621266427718,0.0759734093067,464.779350546
150,0.430940081529,0.43039909879,0.43018220082,0.130978865406,0.128888888889,0.134341637011,0.0702171972627,0.0644391408115,0.0759734093067,494.369263745
160,0.4301684864,0.429091319146,0.429372854572,0.131535038932,0.133333333333,0.135231316726,0.0719167904903,0.0736342042755,0.0777988614801,523.595015197
170,0.428556574571,0.426972744695,0.42784096638,0.134315906563,0.14,0.137900355872,0.0776296296296,0.0872641509434,0.0832544938505,552.872451646
180,0.429422297191,0.427947603621,0.428493470777,0.132647385984,0.136666666667,0.137900355872,0.0736560736561,0.0804733727811,0.0832544938505,582.83085456
190,0.429082946846,0.427645557763,0.42751837381,0.133203559511,0.138888888889,0.138790035587,0.0753485612578,0.0850059031877,0.0850661625709,612.822798697
200,0.428443037648,0.427106370949,0.427406147176,0.135150166852,0.14,0.140569395018,0.0793368857312,0.0872641509434,0.088679245283,643.205390406
210,0.428859920429,0.427017759868,0.42819338277,0.134872080089,0.142222222222,0.136120996441,0.0787681374001,0.0917647058824,0.0796208530806,672.293152485
220,0.429560986401,0.42747491172,0.428721639994,0.132925472747,0.141111111111,0.135231316726,0.0747774480712,0.0895170789164,0.0777988614801,701.398180832
230,0.429693656795,0.427823536838,0.428936382276,0.132925472747,0.137777777778,0.135231316726,0.0747774480712,0.0827423167849,0.0777988614801,731.38711997
