iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0492213570634,0.0494444444444,0.0493772241993,0.901557285873,0.901111111111,0.901245551601,0.948230476748,0.947983635301,0.948058025269,13.792882594
10,8.74061649815e-151,0.000555555555556,3.80324156577e-127,1.0,0.998888888889,1.0,1.0,0.999383857055,1.0,144.38551378
20,0.000139043381549,0.00222222222162,0.00133451957295,0.999721913237,0.995555555556,0.997330960854,0.999845750424,0.997527812114,0.99851705388,268.063701859
30,1.09685887823e-32,0.00444444444444,0.00238533370302,1.0,0.991111111111,0.994661921708,1.0,0.995043370508,0.99702970297,397.392780715
40,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,520.914411361
50,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,641.107433047
60,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,760.740419665
70,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,880.588426635
80,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,995.371850259
90,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,1115.67505285
100,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,1237.30695787
110,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,1358.47128733
120,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,1479.63581367
130,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,1601.81357446
140,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,1722.62182485
150,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,1835.06267549
160,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,1954.199129
170,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,2074.25312859
180,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,2196.15769428
190,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,2316.85206246
200,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,2437.39017354
210,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,2559.17771603
220,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,2679.34090154
230,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,2799.79230768
240,0.0,0.00323048288927,0.00133451957295,1.0,0.993333333333,0.997330960854,1.0,0.996287128713,0.99851705388,2919.74168688
