iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0854990358536,0.0860237655625,0.0858811149441,0.808398220245,0.811111111111,0.811387900356,0.887730161317,0.889753566796,0.889468196038,83.447473617
10,0.0494186788844,0.0499999998248,0.0493788354998,0.901001112347,0.9,0.901245551601,0.947922761849,0.947368421053,0.948058025269,914.82597195
20,0.0492213570626,0.0494444444444,0.0493772241992,0.901557285873,0.901111111111,0.901245551601,0.948230476748,0.947983635301,0.948058025269,1762.17974206
30,0.0308871814806,0.0307549740966,0.0291562229793,0.929644048943,0.931111111111,0.930604982206,0.961022954861,0.962009803922,0.961651917404,2596.0576195
40,0.0297828372468,0.0305183043227,0.0281891969914,0.932424916574,0.931111111111,0.937722419929,0.962575080856,0.962009803922,0.965652600589,3425.98857887
50,0.0308281474846,0.0321143181884,0.0291914487598,0.930478309232,0.927777777778,0.934163701068,0.961443553362,0.960098219767,0.963582677165,4281.72241629
60,0.0301654558144,0.0308633447139,0.0285197604369,0.930478309232,0.931111111111,0.935053380783,0.961455442492,0.962009803922,0.964127764128,5119.89228075
70,0.0256537273424,0.0272981286866,0.0245735769985,0.94021134594,0.937777777778,0.94128113879,0.966733714993,0.965474722565,0.967455621302,5978.00337207
80,0.0269135537726,0.0283946393502,0.0259673744787,0.937430478309,0.934444444444,0.940391459075,0.965283135319,0.963781461019,0.967108492882,6846.60605058
90,0.0245653442098,0.0269775683695,0.0243391755107,0.944938820912,0.938888888889,0.944839857651,0.9693213511,0.965986394558,0.969397828233,7718.44956934
100,0.0243908368055,0.026860357894,0.0243095790401,0.944382647386,0.94,0.945729537367,0.968992248062,0.966542750929,0.96987654321,8556.87587097
110,0.0227783923385,0.0250949356141,0.0220941194302,0.948832035595,0.942222222222,0.951067615658,0.971631205674,0.968019680197,0.973025993134,9392.78381426
120,0.0232573475056,0.0266240973127,0.0231057505072,0.946051167964,0.937777777778,0.946619217082,0.970126270403,0.965601965602,0.970559371933,10250.4650046
