iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.271494671261,0.270616832593,0.260586055975,0.434927697442,0.433333333333,0.458185053381,0.556331877729,0.558058925477,0.579129232896,79.765200311
10,0.0548170853331,0.0597668307846,0.0577879736897,0.88681868743,0.875555555556,0.881672597865,0.939425509748,0.933174224344,0.936636493568,982.720290236
20,0.0494838566152,0.049506622114,0.0497781541246,0.901001112347,0.901111111111,0.900355871886,0.947922761849,0.947983635301,0.947565543071,1901.9285163
30,0.0493787494224,0.0494572877027,0.0500836140465,0.90127919911,0.901111111111,0.899466192171,0.948076641802,0.947983635301,0.947072599532,2825.66508321
40,0.0492213570634,0.0494444444444,0.0493772241993,0.901557285873,0.901111111111,0.901245551601,0.948230476748,0.947983635301,0.948058025269,3734.26102569
50,0.0492260051406,0.0494531774674,0.0493772253463,0.901557285873,0.901111111111,0.901245551601,0.948230476748,0.947983635301,0.948058025269,4649.51201691
60,0.0492214116684,0.049444444437,0.0493772241264,0.901557285873,0.901111111111,0.901245551601,0.948230476748,0.947983635301,0.948058025269,5572.53995252
70,0.0492933940036,0.049177506633,0.0490016884591,0.90127919911,0.901111111111,0.901245551601,0.948076641802,0.947983635301,0.948058025269,6482.77395212
80,0.040022828029,0.0377904310515,0.0390473563911,0.917964404894,0.923333333333,0.918149466192,0.956444706925,0.959195742164,0.956439393939,7420.43162445
90,0.0233482349248,0.0231980025361,0.0242364091081,0.946607341491,0.947777777778,0.943950177936,0.970425138632,0.970933828077,0.968734491315,8367.10941637
100,0.0180502194344,0.0169702398176,0.0207254526953,0.959677419355,0.961111111111,0.952846975089,0.97786597466,0.978671541743,0.974083129584,9272.68912818
110,0.0125044636421,0.0115240330785,0.0151459991698,0.973303670745,0.974444444444,0.965302491103,0.985148514851,0.985828712261,0.980625931446,10209.8030675
120,0.010915968684,0.00836938426729,0.0121760464929,0.976640711902,0.982222222222,0.973309608541,0.987163814181,0.990208078335,0.985279685967,11117.2218366
130,0.00608482042224,0.00590344614394,0.00832222510035,0.986651835373,0.987777777778,0.979537366548,0.9926244622,0.993255671367,0.988675529296,12049.0539026
140,0.006443524532,0.00698086769296,0.00888514804831,0.986095661846,0.984444444444,0.976868327402,0.992324224747,0.991411042945,0.987229862475,12975.3686257
150,0.00709609259423,0.00700257240676,0.00994784167141,0.985261401557,0.982222222222,0.977758007117,0.99185992935,0.990196078431,0.987714987715,13897.3550153
160,0.00671974640045,0.00573299228325,0.00866559000642,0.98553948832,0.987777777778,0.981316725979,0.992024539877,0.993255671367,0.989680589681,14796.9965663
170,0.00678605844012,0.00528362939219,0.0101551596819,0.985817575083,0.988888888889,0.976868327402,0.992152638868,0.993857493857,0.987154150198,15722.8836915
180,0.00694425319076,0.00497787295001,0.00837471868376,0.983592880979,0.987777777778,0.980427046263,0.99091049145,0.993230769231,0.989141164857,16630.5024058
190,0.00570468249773,0.0049613829246,0.00728152828395,0.986929922136,0.99,0.983096085409,0.992763664357,0.99446834665,0.990617283951,17576.1671124
200,0.0059311439009,0.00516120165423,0.00873599962052,0.987208008899,0.987777777778,0.979537366548,0.992936117936,0.993255671367,0.988686669946,18509.8657602
210,0.00541529995756,0.0044493245091,0.00770285994493,0.988320355951,0.991111111111,0.981316725979,0.99355036855,0.995085995086,0.989650073928,19415.3339194
220,0.00635240340481,0.00501378358053,0.00915451019672,0.985817575083,0.99,0.980427046263,0.992167101828,0.994481912937,0.989173228346,20324.6519964
230,0.00554708140115,0.00443232016121,0.00688199569777,0.988042269188,0.988888888889,0.98487544484,0.993387667231,0.993857493857,0.99161322151,21215.0517518
240,0.00542984144642,0.00454654466805,0.00706281925184,0.988598442714,0.988888888889,0.983096085409,0.993704897897,0.993865030675,0.990645002462,21974.8531169
250,0.00556048417828,0.00404354870852,0.00702184914817,0.987486095662,0.992222222222,0.983985765125,0.993084370678,0.99569760295,0.991124260355,22772.0690296
260,0.00544317806108,0.00410402390199,0.00745005570554,0.988320355951,0.991111111111,0.983096085409,0.993548387097,0.995085995086,0.990635781173,23581.460909
270,0.00523050962403,0.00391905727721,0.00699457157187,0.98915461624,0.992222222222,0.983096085409,0.994010136692,0.995702885206,0.990645002462,24391.7256101
280,0.0054477714566,0.00414712311556,0.00686009084768,0.988042269188,0.988888888889,0.983096085409,0.993391731981,0.993857493857,0.990635781173,25147.0314311
290,0.00518032033978,0.00377337299719,0.0072385751125,0.988598442714,0.992222222222,0.983096085409,0.993699093284,0.995702885206,0.990635781173,25958.6940595
300,0.0055051353569,0.00416937460809,0.00780295171539,0.987764182425,0.991111111111,0.982206405694,0.99323909035,0.99509202454,0.990147783251,26698.9785712
310,0.00568667835019,0.00394330303962,0.0066106932901,0.987208008899,0.992222222222,0.983985765125,0.992925253768,0.99569760295,0.991124260355,27488.508689
320,0.00534885989272,0.0038096453545,0.00665770587406,0.987764182425,0.991111111111,0.983985765125,0.993234932349,0.995085995086,0.991115498519,28275.6136522
330,0.00532203974805,0.0039591285398,0.00745491026417,0.988598442714,0.991111111111,0.983096085409,0.993701029344,0.99509202454,0.990635781173,29066.4461634
340,0.00520812912571,0.00408701373317,0.00676183442623,0.988876529477,0.99,0.983985765125,0.993855606759,0.994475138122,0.991133004926,29804.4456808
350,0.00510491637697,0.00395912885155,0.00645176329617,0.988598442714,0.991111111111,0.985765124555,0.993701029344,0.995085995086,0.992110453649,30580.7832691
360,0.00516465768664,0.00371847292337,0.00688189527559,0.988876529477,0.992222222222,0.983096085409,0.9938537185,0.995702885206,0.990645002462,31313.1833153
370,0.00523638309126,0.00376221494231,0.00696223354417,0.988598442714,0.992222222222,0.983985765125,0.993702964214,0.995702885206,0.991133004926,32062.3395719
380,0.00507918922881,0.00400892929852,0.00729208073058,0.989432703003,0.991111111111,0.982206405694,0.994164619165,0.99509202454,0.990157480315,32850.3774705
390,0.00507790437808,0.00341983383769,0.00632748860243,0.988320355951,0.992222222222,0.985765124555,0.993546404425,0.995702885206,0.992110453649,33626.2684402
400,0.00508744395029,0.00401301326,0.00737599126982,0.98915461624,0.991111111111,0.982206405694,0.994010136692,0.99509202454,0.990157480315,34402.7846042
410,0.00511747692291,0.00390640422302,0.00699216937008,0.988876529477,0.991111111111,0.983985765125,0.993857493857,0.995085995086,0.991133004926,35214.4394844
420,0.00521536268028,0.00430620588398,0.00710014599919,0.988598442714,0.988888888889,0.983096085409,0.993704897897,0.99387254902,0.990645002462,35939.303633
430,0.00505361656398,0.00399183550886,0.00690091601568,0.988876529477,0.991111111111,0.983985765125,0.993857493857,0.99509202454,0.991133004926,36833.4527486
