iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.101063506777,0.101351919535,0.1009724209,0.766666666667,0.766875,0.764833333333,0.0286209887251,0.0311688311688,0.0302405498282,0.067623681
10,0.0986147256039,0.098863163954,0.0984828039651,0.771510416667,0.772916666667,0.771833333333,0.0165882089218,0.0232974910394,0.0186379928315,0.654061124
20,0.10416038189,0.104367722528,0.104290669264,0.763333333333,0.764583333333,0.762,0.0352441613588,0.0358361774744,0.0325203252033,1.240914331
30,0.106992006,0.107214902406,0.107020056975,0.742447916667,0.743125,0.742833333333,0.0689135755978,0.0708364732479,0.0631451123254,1.722530445
40,0.104150470436,0.104292260349,0.103939085882,0.752395833333,0.749791666667,0.752333333333,0.0518548065417,0.053585500394,0.0474358974359,2.242410594
50,0.103210936041,0.103428333408,0.102922614352,0.757447916667,0.7525,0.757833333333,0.0451096985852,0.041935483871,0.039656311963,2.722687461
60,0.100515957821,0.100450078324,0.100257870634,0.75953125,0.758958333333,0.759166666667,0.0395256916996,0.0398340248963,0.0360240160107,3.258519703
70,0.100049310584,0.0999420813597,0.0997431716256,0.760833333333,0.759583333333,0.76,0.0373165618449,0.0367278797997,0.0348525469169,3.75030049
80,0.0986685577052,0.0985728437527,0.0983925340427,0.764427083333,0.765,0.7645,0.0333404573627,0.0292598967298,0.0341763499658,4.258701884
90,0.0985544741537,0.0985100608271,0.0982876774797,0.764583333333,0.765416666667,0.7645,0.0321199143469,0.0293103448276,0.0341763499658,4.780715506
100,0.097399089903,0.0973074958159,0.0970034164702,0.769166666667,0.769583333333,0.77,0.0233583076245,0.0281195079086,0.0295358649789,5.274431789
110,0.0963925917955,0.0962934101648,0.0960069506635,0.773229166667,0.773541666667,0.775166666667,0.0109041344843,0.0198376916141,0.0189090909091,5.768282705
120,0.0960547520215,0.0959551936987,0.0956394446773,0.775104166667,0.775,0.776333333333,0.00644270593649,0.0127970749543,0.0132352941176,6.290951567
130,0.0962130554911,0.096098583085,0.0957638456885,0.775,0.775208333333,0.776833333333,0.00826446280992,0.0164083865087,0.017608217168,6.942684071
140,0.0945686902932,0.0944716344551,0.0941726733611,0.776927083333,0.777291666667,0.777333333333,0.00279394644936,0.00372786579683,0.00298507462687,7.436590107
150,0.0892980968253,0.0894653767561,0.088502681626,0.776822916667,0.7775,0.777666666667,0.000466526708654,0.00743494423792,0.0044776119403,8.076958473
160,0.0890387813749,0.0891660691748,0.0881562120679,0.776614583333,0.7775,0.7775,0.000466091820089,0.00743494423792,0.00447427293065,8.590921601
170,0.0881061737056,0.0881795436655,0.0871895336945,0.77703125,0.7775,0.777666666667,0.000466962409526,0.00743494423792,0.0044776119403,9.10949687
180,0.0868187323427,0.0869372881684,0.0859186763485,0.776875,0.778125,0.777833333333,0,0.0093023255814,0.00299177262528,9.613344367
190,0.0866133056877,0.086715392703,0.0856863128018,0.776875,0.778125,0.777833333333,0,0.0093023255814,0.00299177262528,10.126416559
200,0.0864850807418,0.0866041423449,0.0855583839673,0.776822916667,0.777916666667,0.777666666667,0,0.00744878957169,0.00298953662182,10.762227006
210,0.0853031740926,0.0853563858394,0.0842545523743,0.77875,0.77875,0.778833333333,0,0,0,11.255638591
220,0.0846968646871,0.0848056855987,0.0836369822706,0.77875,0.77875,0.778833333333,0,0,0,11.742072243
230,0.0844402814363,0.084389755996,0.0834118868276,0.778802083333,0.77875,0.778833333333,0,0,0,12.22582421
240,0.0847369171542,0.0845699519005,0.0835471593297,0.778802083333,0.77875,0.778833333333,0,0,0,12.721788961
250,0.0841428992784,0.0840211354264,0.0827758492616,0.778802083333,0.77875,0.778833333333,0,0,0,13.203358332
260,0.0837847544218,0.0837207498166,0.0824783365593,0.778802083333,0.77875,0.778833333333,0,0,0,13.718213721
270,0.0837229412009,0.0836697551449,0.0824091835156,0.778802083333,0.77875,0.778833333333,0,0,0,14.214045536
280,0.0835522105315,0.0836482464233,0.0823257621312,0.778802083333,0.77875,0.778833333333,0,0,0,14.708785741
290,0.0833440835502,0.083345736234,0.0821494126246,0.778802083333,0.77875,0.778833333333,0,0,0,15.196954631
300,0.0832899274769,0.0833133791359,0.0820841504826,0.778802083333,0.77875,0.778833333333,0,0,0,15.669916451
310,0.0836242442829,0.0835639532348,0.0824614270811,0.778802083333,0.77875,0.778833333333,0,0,0,16.152784291
320,0.0832489988259,0.0831633940335,0.0817420943535,0.778802083333,0.77875,0.778833333333,0,0,0,16.636066206
330,0.0828626037727,0.0828247526272,0.0814645898578,0.778802083333,0.77875,0.778833333333,0,0,0,17.149160061
340,0.0826478918739,0.0824688172996,0.081209389586,0.778802083333,0.77875,0.778833333333,0,0,0,17.638637454
350,0.082655834829,0.0826300649609,0.0812228179841,0.778645833333,0.778125,0.778833333333,0,0,0.00150489089541,18.121351975
360,0.0824948876741,0.082294126521,0.0809103542504,0.778645833333,0.778958333333,0.779,0,0.00188146754468,0.00150602409639,18.596806402
370,0.082444179805,0.0822064691709,0.0808430706034,0.778697916667,0.778958333333,0.779,0.000470477534698,0.00188146754468,0.00150602409639,19.084868925
380,0.0820720138682,0.0819484420784,0.0804385229819,0.779010416667,0.779166666667,0.7795,0.00375675041089,0.00375939849624,0.00750187546887,19.570342949
390,0.0820854420814,0.0817740501697,0.080662618463,0.779010416667,0.778958333333,0.7795,0.00375675041089,0.0037558685446,0.00750187546887,20.013993505
400,0.081934058416,0.0816588362159,0.0803325579998,0.778958333333,0.779166666667,0.7795,0.0037558685446,0.00375939849624,0.00750187546887,20.492523062
