iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.153831482334,0.154063748302,0.154048801935,0.237760416667,0.235625,0.236,0.360554026303,0.356879929886,0.36013400335,0.048206662
10,0.134602449998,0.135083909753,0.134930609702,0.32640625,0.33,0.327833333333,0.331455156371,0.327759197324,0.333278227806,0.622953786
20,0.143245827692,0.14358090233,0.143628837273,0.265833333333,0.269375,0.265833333333,0.348493251987,0.350675800778,0.350007377896,1.207412823
30,0.142667486751,0.142865305445,0.143018074835,0.265885416667,0.269166666667,0.269666666667,0.347544322548,0.350129677658,0.352923803898,1.680169371
40,0.138272472376,0.138493104825,0.138584694221,0.282447916667,0.284583333333,0.285166666667,0.344732461356,0.347148288973,0.347878972176,2.186315005
50,0.136524650537,0.136936467722,0.136993767923,0.304270833333,0.307291666667,0.302,0.342553400925,0.341714511978,0.34274952919,2.673172568
60,0.13533398137,0.135816500967,0.135853684867,0.3175,0.318958333333,0.310666666667,0.339782345828,0.339195472003,0.337179487179,3.19146751
70,0.1257475153,0.126251136973,0.126158608276,0.427083333333,0.41875,0.424,0.266862170088,0.25560298826,0.263740945888,3.69312211
80,0.118823965586,0.119310461304,0.118990690763,0.559635416667,0.555625,0.554,0.238768344287,0.225208863058,0.232358003442,4.203512276
90,0.115716523994,0.116125996655,0.115896490203,0.60578125,0.604166666667,0.6065,0.20884289746,0.198988195616,0.206386554622,4.695436004
100,0.11356192712,0.113967220335,0.113699385796,0.658229166667,0.654791666667,0.659666666667,0.179955011247,0.167754897037,0.176612903226,5.191598958
110,0.109677790875,0.110127221538,0.109705515786,0.698697916667,0.699791666667,0.7,0.131250938579,0.127195639007,0.132947976879,5.734845034
120,0.108987286592,0.109376955762,0.108948154607,0.704895833333,0.709375,0.707,0.127770935961,0.126487163431,0.127110228401,6.257576984
130,0.109077302179,0.109429973297,0.109075396794,0.701614583333,0.705833333333,0.703333333333,0.12813879166,0.128395061728,0.12315270936,6.923081418
140,0.107685306442,0.108023993041,0.107656486483,0.710885416667,0.715625,0.712333333333,0.103375868196,0.110749185668,0.0953878406709,7.433611272
150,0.106681422422,0.106872245441,0.106521834836,0.723854166667,0.725416666667,0.726833333333,0.0982993197279,0.0997267759563,0.100932528799,8.126889403
160,0.103340185198,0.10367797142,0.102992690185,0.728385416667,0.730208333333,0.732666666667,0.0925700365408,0.0963014654571,0.100896860987,8.647718521
170,0.102884669544,0.103171996877,0.102589640821,0.731458333333,0.734375,0.7355,0.0838663823738,0.0873299928418,0.0915855752719,9.162555493
180,0.10194653608,0.10221647763,0.101574866547,0.75421875,0.75875,0.753166666667,0.0560112022404,0.064620355412,0.0620645978467,9.656771002
190,0.101204111598,0.101509827854,0.100819031212,0.756510416667,0.759375,0.756333333333,0.053835256021,0.0617384240455,0.0652173913043,10.168663617
200,0.0969415628097,0.0972189936075,0.0964757145672,0.771979166667,0.773125,0.7715,0.0258121940365,0.0268096514745,0.0297239915074,10.708730118
210,0.0943562961156,0.0947462191527,0.0937213177031,0.777395833333,0.777916666667,0.777166666667,0.0138440239963,0.012962962963,0.0161883738043,11.212233062
220,0.0911965278759,0.0916465830966,0.0903724909371,0.77875,0.778541666667,0.778166666667,0.00328484279681,0.0037488284911,0.00299625468165,11.707240626
230,0.0906516656817,0.0912029183297,0.089751316701,0.77875,0.779166666667,0.778666666667,0.00515222482436,0.0111940298507,0.00747384155456,12.199000646
240,0.0894668887624,0.090023458534,0.0885922616098,0.77859375,0.778958333333,0.778833333333,0.000940070505288,0.00188146754468,0,12.689263001
250,0.0893964856455,0.0899190800543,0.0884948091301,0.77859375,0.778958333333,0.778333333333,0.00281491907108,0.00188146754468,0,13.173141012
260,0.0887375542284,0.0893030310099,0.0879291382699,0.778958333333,0.77875,0.778833333333,0.0065543071161,0.00375234521576,0.00450112528132,13.672930101
270,0.0869282777157,0.0873426984017,0.0860133422265,0.778854166667,0.77875,0.778666666667,0.00281822451855,0,0,14.169357092
280,0.0856758507726,0.0861350879339,0.0848773126527,0.779270833333,0.779583333333,0.7795,0.0130414531905,0.011214953271,0.0119492158327,14.661356102
290,0.0854043890972,0.0859083811641,0.0845826477941,0.77984375,0.78,0.7795,0.0199397171342,0.0167597765363,0.0178173719376,15.147975386
300,0.085091593655,0.0853948751012,0.0840060062834,0.779635416667,0.781041666667,0.779333333333,0.0351197263398,0.0384263494968,0.0307467057101,15.632890606
310,0.0847496428416,0.0850819271723,0.0835984906384,0.780208333333,0.781041666667,0.780166666667,0.0325538743696,0.0348943985308,0.0322817314747,16.128254147
320,0.0847481847604,0.0850833643266,0.0835946831979,0.780208333333,0.781041666667,0.780166666667,0.0325538743696,0.0348943985308,0.0322817314747,16.609199082
330,0.0842361295545,0.0846110817622,0.083157370325,0.779947916667,0.780833333333,0.78,0.0222170793798,0.0241187384045,0.0222222222222,17.122999774
340,0.0841941115728,0.0845665152522,0.0831076639686,0.779947916667,0.780833333333,0.780166666667,0.0222170793798,0.0241187384045,0.0236861584012,17.604059926
