iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.120196080997,0.119757994673,0.120136971036,0.63796875,0.643125,0.636666666667,0.13855496344,0.154074074074,0.143081761006,0.867751707
10,0.087692763989,0.0880488022726,0.0868062327805,0.793229166667,0.792708333333,0.795166666667,0.308603274121,0.311418685121,0.322118036404,9.29529136
20,0.0936984554307,0.0934851750898,0.0935601898852,0.77875,0.77875,0.778833333333,0,0,0.00150489089541,18.855786065
30,0.0906729649764,0.0906100803685,0.0909366802301,0.777604166667,0.778125,0.7775,0.00233644859813,0.00374181478017,0.00595681310499,27.576938414
40,0.0883417996357,0.0879908733902,0.0880229981259,0.778802083333,0.77875,0.778666666667,0,0,0,36.037863242
50,0.0918482547264,0.0921094976303,0.0920009743846,0.778854166667,0.77875,0.778666666667,0.000470809792844,0,0,44.720977697
60,0.0843585985787,0.084184845721,0.0840110893574,0.778802083333,0.77875,0.779,0,0,0.00150602409639,53.209241476
70,0.0887231266844,0.0886109549402,0.0883555343792,0.777395833333,0.776041666667,0.7785,0.0156609857209,0.00921658986175,0.0235121234386,61.643037762
80,0.0886477769752,0.0878300919897,0.087680900746,0.776302083333,0.777291666667,0.777,0.00278616206176,0,0.00298062593145,69.969647051
90,0.0868922322082,0.0860700083046,0.0859923169003,0.778645833333,0.77875,0.778833333333,0,0,0,78.550075951
100,0.0870403718601,0.0869568549273,0.0867752400816,0.778385416667,0.778541666667,0.778833333333,0.00607334734875,0.0037488284911,0.0074794315632,87.035130934
110,0.0843821963958,0.0842632184749,0.0838783644273,0.779479166667,0.77875,0.779333333333,0.00889513108614,0.00187969924812,0.0104633781764,95.533307905
120,0.083003900298,0.0825457060319,0.0821767747855,0.781927083333,0.783958333333,0.782166666667,0.0943110534285,0.10834049871,0.0955017301038,104.035325159
130,0.0834979656647,0.0830682678778,0.0829537210222,0.784166666667,0.781458333333,0.781833333333,0.122405760271,0.117746005046,0.111337406653,112.509773774
140,0.0826130454906,0.082219653228,0.0819586679055,0.78484375,0.784791666667,0.782833333333,0.107582631238,0.116338751069,0.0932498260264,121.044746696
150,0.0853952381762,0.0852403740333,0.0845569625042,0.779791666667,0.779583333333,0.78,0.0107627515208,0.00936329588015,0.0149253731343,129.529466166
160,0.0842939921421,0.0840660216294,0.0838120151446,0.779947916667,0.779583333333,0.7795,0.0126197709745,0.00936329588015,0.0119492158327,137.650629768
170,0.0834594388246,0.0833206048246,0.0826088707215,0.779791666667,0.779583333333,0.779666666667,0.0116877045348,0.011214953271,0.0149031296572,145.648257453
