iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.189732264001,0.189890367208,0.189197752891,0.228697916667,0.230416666667,0.230166666667,0.363847244297,0.363761625904,0.36368645819,1.343659359
10,0.100612291167,0.100572842147,0.10037310659,0.768697916667,0.765,0.765333333333,0.0233120738949,0.0225303292894,0.0181311018131,13.216353482
20,0.0919872979231,0.091474349382,0.0911968601631,0.77625,0.776458333333,0.775333333333,0.00371057513915,0.00556070435589,0.00589970501475,25.484584508
30,0.105471435105,0.104812815138,0.104511825903,0.753802083333,0.763125,0.758833333333,0.0630327056492,0.0940239043825,0.0824350031706,37.301099399
40,0.0902815815013,0.0902441150103,0.0900378048765,0.778802083333,0.77875,0.778833333333,0,0,0,48.88570699
50,0.0893267204463,0.0898518892016,0.0892100689369,0.778802083333,0.77875,0.778833333333,0,0,0,60.235891969
60,0.0975092796631,0.0978025427968,0.097422095734,0.778802083333,0.77875,0.778833333333,0,0,0,71.739703962
70,0.0884517616148,0.0882927783036,0.0876396200069,0.778802083333,0.77875,0.778833333333,0,0,0,83.471589498
80,0.0875287061545,0.0880268226516,0.0865194288862,0.778802083333,0.77875,0.778833333333,0,0,0,94.938180041
90,0.0889579511539,0.0891834606542,0.0879405230668,0.778802083333,0.77875,0.778833333333,0,0,0,105.763691685
100,0.0855603670591,0.0854196795649,0.0848653496243,0.778802083333,0.77875,0.778833333333,0,0,0,117.143277564
110,0.0866040576837,0.0867435340829,0.0860824924594,0.778802083333,0.77875,0.778833333333,0,0,0,129.224858027
120,0.0846701675722,0.084777617105,0.0841082572591,0.778802083333,0.77875,0.778833333333,0,0,0,140.274153858
130,0.0878030481685,0.0880744958998,0.08749395057,0.778802083333,0.77875,0.778833333333,0,0,0,150.477607914
140,0.0870820434969,0.0872185745797,0.0864741074736,0.778802083333,0.77875,0.778833333333,0,0,0,161.77080216
150,0.0858074076132,0.0855885296296,0.0852316890416,0.778802083333,0.77875,0.778833333333,0,0,0,173.384038421
160,0.0864000597153,0.0860404410316,0.0851371527131,0.778802083333,0.77875,0.778833333333,0,0,0,184.720056727
