iterations,fitness,time,fevals
0,0.0275729145381,4.917425906,1000
10,0.0301891919575,9.634643464,2100
20,0.0318732450611,14.086635738,3200
30,0.035268448292,18.618863059,4300
40,0.0345800863646,23.386051823,5400
50,0.0349195247023,28.071073005,6500
60,0.0360698362205,32.835764954,7600
70,0.036984163339,37.568199959,8700
80,0.0371675267843,42.257621667,9800
90,0.0363966817829,46.513287209,10900
100,0.0380293006718,51.094569677,12000
110,0.0379190177795,55.917507218,13100
120,0.0378412072289,60.545641503,14200
130,0.0378388433747,65.300021514,15300
140,0.0380097045662,70.095209636,16400
150,0.0378621025839,74.829285884,17500
160,0.0377368031219,79.177987,18600
170,0.037570466864,83.730265784,19700
180,0.0376947238439,88.438512717,20800
190,0.0383749521618,93.210798824,21900
200,0.0382628492703,97.843210116,23000
210,0.0379287081993,102.648968752,24100
220,0.0383173744125,107.397599993,25200
230,0.037621958816,111.758314295,26300
240,0.0382491948936,116.216782725,27400
250,0.0380006439506,121.001249495,28500
260,0.0379508760092,125.740617062,29600
270,0.0380152401874,130.502110452,30700
280,0.0381041623225,135.255805193,31800
290,0.0386321427201,139.955892442,32900
300,0.0374978185733,144.377586323,34000
310,0.0383395143708,148.905649295,35100
320,0.0379818056141,153.612568705,36200
330,0.0379968199833,158.285382714,37300
340,0.0381755902538,162.940419799,38400
350,0.0384451271304,167.684466549,39500
360,0.0380178485879,172.434079541,40600
370,0.0381972840519,176.958899454,41700
380,0.0382910471269,181.19723746,42800
390,0.0379908374058,185.967271921,43900
400,0.0381717655294,190.724245602,45000
410,0.0382824250224,195.36609381,46100
420,0.0375026208621,200.102266068,47200
430,0.0378885779375,204.856177253,48300
440,0.0380691654647,209.219386698,49400
450,0.0376178858578,213.757771729,50500
460,0.0381921573316,218.399668949,51600
470,0.037911309723,223.018717941,52700
480,0.0379232453417,227.771854784,53800
490,0.0376318035394,232.454795282,54900
500,0.0378577272717,237.162192629,56000
510,0.0376536307447,241.718245914,57100
520,0.0379094018899,246.147677933,58200
530,0.0379983333683,250.818709894,59300
540,0.0385496856139,255.61849091,60400
550,0.0376394992575,260.312303439,61500
560,0.0376906133099,265.08642319,62600
570,0.0376124494978,269.724187132,63700
580,0.0386536942765,274.176016843,64800
590,0.0388711389318,278.620836056,65900
600,0.0387527008671,283.266446454,67000
610,0.0393351534249,288.053358821,68100
620,0.0394528201657,292.760855595,69200
630,0.039287495519,297.498328304,70300
640,0.0392998709546,302.273600949,71400
650,0.0391414576525,306.891600036,72500
660,0.0393889463937,311.331822709,73600
670,0.039159173152,316.060574776,74700
680,0.039269789128,320.780050162,75800
690,0.0386663463971,325.564952223,76900
700,0.0389147407642,330.267059123,78000
710,0.0387242764272,334.938882312,79100
720,0.0391248135355,339.291690566,80200
730,0.0409985621384,343.745836745,81300
740,0.0408260505402,348.459721566,82400
750,0.0405479613438,353.067492491,83500
760,0.0400127129691,357.799647629,84600
770,0.0405735625804,362.487891026,85700
780,0.0400224041179,367.226156111,86800
790,0.0406600375469,371.587301613,87900
800,0.0400585229604,376.212479163,89000
810,0.0402871692245,380.84489113,90100
820,0.0397640386517,385.621474551,91200
830,0.0400383445205,390.324237145,92300
840,0.0397796539004,395.07162444,93400
850,0.0400288707745,399.766077003,94500
860,0.0404405019298,404.088860704,95600
870,0.0404847609365,408.694388823,96700
880,0.0401415948587,413.447329413,97800
890,0.0402514898328,418.118320227,98900
900,0.0402232151455,422.89050126,100000
910,0.0400668093399,427.692807856,101100
920,0.040337466128,432.460965596,102200
930,0.0397769777478,436.643704059,103300
940,0.040400398692,441.312627231,104400
950,0.0402680800867,446.075399399,105500
960,0.0408889388924,450.739785065,106600
970,0.0408811581642,455.473502585,107700
980,0.0404127855471,460.120637968,108800
990,0.0404733396323,464.858559087,109900
1000,0.0407542994604,469.107914525,111000
1010,0.0402180243972,473.768549569,112100
1020,0.04061250722,478.51619269,113200
1030,0.0407043243089,483.205794903,114300
1040,0.040308455028,487.90813546,115400
1050,0.0399718016957,492.52110532,116500
1060,0.0404315696753,497.308318307,117600
1070,0.0406860980291,501.605253956,118700
1080,0.0402656710001,506.287608685,119800
1090,0.040439925645,511.011158241,120900
1100,0.0415148244758,515.685349739,122000
1110,0.0406372072398,520.402266246,123100
1120,0.0402965901075,525.112532545,124200
1130,0.0401912984601,529.814779276,125300
1140,0.0400630753636,534.124154635,126400
1150,0.0410048524587,538.739171247,127500
1160,0.0402180213123,543.458719365,128600
1170,0.0402690977758,548.168005781,129700
1180,0.040824011706,552.831346322,130800
1190,0.0408920687272,557.563441158,131900
1200,0.0406007946967,562.162694043,133000
1210,0.0410800859671,566.584805741,134100
1220,0.0410032615865,571.225628909,135200
1230,0.0405790929591,575.885363049,136300
1240,0.0411442157411,580.627686371,137400
1250,0.0404084846888,585.378466991,138500
1260,0.040539247012,590.068799409,139600
1270,0.0405097085289,594.758271253,140700
1280,0.0411736870922,599.163405807,141800
1290,0.0399874843713,603.909792605,142900
1300,0.0404866694706,608.615686149,144000
1310,0.0403552942002,613.398801292,145100
1320,0.0404464533387,617.956828014,146200
1330,0.040720644342,622.673633504,147300
1340,0.0400124406104,627.3112058,148400
1350,0.0402806160188,631.63921417,149500
1360,0.0406719424795,636.361949348,150600
1370,0.0406372072398,641.050491967,151700
1380,0.0406779151702,645.79031329,152800
1390,0.0406828447884,650.507054176,153900
1400,0.0406226814864,655.159059301,155000
1410,0.0406860980291,659.551250089,156100
1420,0.0401959323601,664.093673377,157200
1430,0.0399937246426,668.783944878,158300
1440,0.0417348887737,673.448208028,159400
1450,0.0404725919323,678.156126448,160500
1460,0.0406786158652,682.885817937,161600
1470,0.040003479843,687.610936027,162700
1480,0.0410292785703,691.930339164,163800
1490,0.0408204754059,696.528428498,164900
1500,0.0404577208284,701.169738208,166000
1510,0.0405744287356,705.883220586,167100
1520,0.0404466170011,710.588040747,168200
1530,0.0411372202712,715.284499607,169300
1540,0.0405686166498,720.006125388,170400
1550,0.0403519188491,724.443729964,171500
1560,0.0406339661415,728.923860195,172600
