iterations,fitness,time,fevals
0,0.0210119497313,1.45119999999e-05,11
10,0.0211677690967,2.75599999999e-05,21
20,0.0197433500187,4.10959999999e-05,31
30,0.0207718402058,5.85559999999e-05,41
40,0.0209068515602,7.30449999999e-05,51
50,0.01992539713,9.14729999999e-05,61
60,0.0212599464857,0.00010791,71
70,0.0223237114875,0.00012642,81
80,0.0226415556928,0.00014124,91
90,0.0231966574529,0.000157136,101
100,0.0237297771645,0.000171615,111
110,0.0243280393603,0.000185878,121
120,0.0244630744524,0.000201993,131
130,0.0246630395339,0.000219791,141
140,0.0247595186221,0.000235821,151
150,0.0254462064897,0.000250357,161
160,0.0261590435378,0.000266526,171
170,0.0269542584511,0.000279884,181
180,0.028677381779,0.000293172,191
190,0.0292440271158,0.000306473,201
200,0.0295940242487,0.000322242,211
210,0.0296323770182,0.000337819,221
220,0.0296676343125,0.000356651,231
230,0.0296676343125,0.000370939,241
240,0.0300609158842,0.000384509,251
250,0.0304170264362,0.000398728,261
260,0.030476119442,0.000412747,271
270,0.0306488200427,0.000426734,281
280,0.0311866400129,0.000440532,291
290,0.0315338984125,0.000454475,301
300,0.0315338984125,0.000469566,311
310,0.0315809831238,0.000484374,321
320,0.0316802807141,0.000497616,331
330,0.0323870639451,0.000511053,341
340,0.0323870639451,0.000526378,351
350,0.032604964896,0.000545963,361
360,0.0328779095407,0.000577684,371
370,0.0328956045408,0.000592143,381
380,0.0330719875797,0.000606442,391
390,0.033395512905,0.000621282,401
400,0.0334755815259,0.000635126,411
410,0.0334755815259,0.000673676,421
420,0.0334755815259,0.000696058,431
430,0.0334755815259,0.000715261,441
440,0.0334755815259,0.000731262,451
450,0.0334755815259,0.000749327999999,461
460,0.0334755815259,0.000766091,471
470,0.0336134535897,0.000784094,481
480,0.0341178044242,0.000799921,491
490,0.0344917531412,0.000813661,501
500,0.0345134245909,0.000829893,511
510,0.0345134245909,0.000859344,521
520,0.0345134245909,0.000876246999999,531
530,0.0346077511991,0.000895729999999,541
540,0.035263753666,0.000928183999999,551
550,0.0353452217003,0.000943156,561
560,0.0356680873796,0.000957069,571
570,0.0356680873796,0.000974834,581
580,0.0356680873796,0.000990951,591
590,0.0357007311438,0.001005321,601
600,0.0361278418995,0.001020603,611
610,0.0361474120131,0.001035805,621
620,0.0361474120131,0.001051248,631
630,0.0361474120131,0.001065266,641
640,0.0361474120131,0.00108063,651
650,0.0361474120131,0.001096075,661
660,0.0365986469988,0.001110863,671
670,0.0366108204196,0.00112597,681
680,0.0367374725451,0.001141429,691
690,0.0367374725451,0.001159519,701
700,0.036776245431,0.001175241,711
710,0.036776245431,0.001190095,721
720,0.036776245431,0.001205654,731
730,0.0373830306091,0.0012213,741
740,0.0373830306091,0.001234589,751
750,0.0373830306091,0.001250061,761
760,0.0375201196986,0.001264259,771
770,0.0375201196986,0.001280477,781
780,0.0376133347958,0.001296111,791
790,0.0376133347958,0.001312966,801
800,0.037752286058,0.001328171,811
810,0.037752286058,0.001343971,821
820,0.037752286058,0.00135902,831
830,0.037752286058,0.001373872,841
