iterations,fitness,time,fevals
0,0.0222426320876,5.6006e-05,11
10,0.0227322762537,0.000113207,21
20,0.0230379318324,0.000171113,31
30,0.0235733138588,0.000266104,41
40,0.0242557076459,0.000327955,51
50,0.0244502192581,0.000743578,61
60,0.0257599623446,0.000836398,71
70,0.0262500303638,0.000917854,81
80,0.026277113625,0.000997372,91
90,0.0272037148522,0.001099303,101
100,0.0272978754662,0.001358469,111
110,0.0276836784628,0.001558473,121
120,0.0280668324124,0.001928468,131
130,0.0285199999264,0.002196915,141
140,0.0287248084956,0.002304832,151
150,0.0294072321711,0.002495189,161
160,0.0297284952316,0.002717702,171
170,0.0303121186699,0.002865602,181
180,0.0313739785899,0.002943481,191
190,0.0314753402165,0.003331358,201
200,0.0316437127577,0.00342222,211
210,0.0317142269719,0.003852597,221
220,0.0317931183438,0.00402971,231
230,0.0317931183438,0.004193699,241
240,0.0317931183438,0.004478544,251
250,0.0318168487951,0.004553617,261
260,0.0322254761966,0.004633328,271
270,0.032685036677,0.004716801,281
280,0.0340809859625,0.005204735,291
290,0.0340809859625,0.005665614,301
300,0.0348113269768,0.005996972,311
310,0.0348716453967,0.006343633,321
320,0.0348716453967,0.006660907,331
330,0.0350113431512,0.006896304,341
340,0.0352898438827,0.007247327,351
350,0.0352898438827,0.007704283,361
360,0.0357708970565,0.00789227,371
370,0.0357708970565,0.008009911,381
380,0.0357708970565,0.008601788,391
390,0.0357822040304,0.008689729,401
400,0.0357822040304,0.008780114,411
410,0.0357822040304,0.009701641,421
420,0.0360564364879,0.010243547,431
430,0.0360872180511,0.010799986,441
440,0.0362028415465,0.011386809,451
450,0.0367196020925,0.011991463,461
460,0.0372371287488,0.01436759,471
470,0.0372371287488,0.014996456,481
480,0.0372371287488,0.015267475,491
490,0.0376721334962,0.015796175,501
500,0.0381306963253,0.016275768,511
510,0.0381306963253,0.016731204,521
520,0.0383914003095,0.017117007,531
530,0.0383914003095,0.017351621,541
540,0.0383914003095,0.01791824,551
550,0.0386319450989,0.01851162,561
560,0.0386319450989,0.018851452,571
570,0.0386319450989,0.018930558,581
580,0.0386319450989,0.019142646,591
590,0.0386319450989,0.019621102,601
600,0.03869668513,0.020055801,611
610,0.0387470533578,0.020370757,621
620,0.0387470533578,0.020825809,631
630,0.038933138481,0.021293199,641
640,0.038933138481,0.022736551,651
650,0.0394630256884,0.023172925,661
660,0.0394630256884,0.023640549,671
670,0.040049171553,0.024181351,681
680,0.040049171553,0.024282402,691
690,0.0412450166501,0.024622613,701
700,0.0412450166501,0.02515283,711
710,0.0424204656101,0.025531428,721
720,0.0425838429926,0.026041953,731
730,0.042592252382,0.026513057,741
740,0.0426945563265,0.026904964,751
750,0.0426945563265,0.027362922,761
760,0.0428685735196,0.027938973,771
770,0.0428685735196,0.028533669,781
780,0.0428685735196,0.029152244,791
790,0.0428685735196,0.029770329,801
800,0.043693454367,0.030370658,811
810,0.043693454367,0.030935953,821
820,0.043693454367,0.031508882,831
830,0.043693454367,0.032120222,841
840,0.0437359498505,0.032624346,851
850,0.0437359498505,0.032946218,861
860,0.0437359498505,0.033552912,871
870,0.0442967516013,0.033875865,881
880,0.0447849965186,0.034402294,891
890,0.0447849965186,0.034873697,901
900,0.0447849965186,0.035268396,911
910,0.0447849965186,0.035761806,921
920,0.0447849965186,0.035974195,931
930,0.0447849965186,0.036271659,941
940,0.0448739837335,0.036341097,951
950,0.0448739837335,0.036775708,961
960,0.0448739837335,0.036903595,971
970,0.0449097229854,0.037127065,981
980,0.0449598476379,0.03757074,991
990,0.0449598476379,0.038050926,1001
1000,0.0449704258733,0.039008995,1011
1010,0.0449704258733,0.039329239,1021
1020,0.0452424584952,0.039663597,1031
1030,0.0452424584952,0.040021022,1041
1040,0.0452424584952,0.040232516,1051
1050,0.0453015887223,0.040446809,1061
1060,0.0453045675054,0.040686519,1071
1070,0.0453045675054,0.041118933,1081
1080,0.0454472708905,0.041475653,1091
1090,0.0454472708905,0.041812016,1101
1100,0.0454472708905,0.042169981,1111
1110,0.0454472708905,0.0422473,1121
1120,0.0454472708905,0.042324752,1131
1130,0.0454472708905,0.042563384,1141
1140,0.0454472708905,0.042984656,1151
1150,0.0454472708905,0.043331232,1161
1160,0.0461073242021,0.045033397,1171
1170,0.0461073242021,0.045477916,1181
1180,0.0464258518598,0.048481391,1191
1190,0.0464915031581,0.048633644,1201
1200,0.0464915031581,0.048750894,1211
1210,0.0465324905324,0.049567956,1221
1220,0.0465718748502,0.050131282,1231
1230,0.0465718748502,0.050547819,1241
1240,0.0469735916541,0.051043289,1251
1250,0.0469735916541,0.051395456,1261
1260,0.0469735916541,0.051741554,1271
1270,0.0469735916541,0.052205127,1281
1280,0.0469735916541,0.052397409,1291
1290,0.0469735916541,0.052553749,1301
1300,0.0469735916541,0.052659204,1311
1310,0.0474212123508,0.052734085,1321
1320,0.0474212123508,0.053183635,1331
1330,0.0474212123508,0.053584147,1341
1340,0.0474212123508,0.05434348,1351
1350,0.0474610072336,0.054754801,1361
1360,0.0475337544994,0.055294896,1371
1370,0.0475337544994,0.055707877,1381
1380,0.0475738303367,0.056216324,1391
1390,0.0475738303367,0.056706994,1401
1400,0.0475738303367,0.056885696,1411
1410,0.0479632496196,0.057337716,1421
1420,0.0479632496196,0.057633566,1431
1430,0.0479632496196,0.058035582,1441
1440,0.0479632496196,0.058437961,1451
1450,0.0479632496196,0.058694348,1461
1460,0.048150315066,0.058856542,1471
1470,0.0483817068561,0.059133432,1481
1480,0.0483817068561,0.059210121,1491
1490,0.0483817068561,0.059487657,1501
1500,0.0483817068561,0.059760133,1511
1510,0.0483817068561,0.060073789,1521
1520,0.0487985462684,0.06036669,1531
1530,0.0487985462684,0.060879063,1541
1540,0.0487985462684,0.061380685,1551
1550,0.0487985462684,0.061746376,1561
1560,0.0487985462684,0.062155419,1571
1570,0.0487985462684,0.062603109,1581
1580,0.0491640504665,0.06289843,1591
1590,0.0491640504665,0.063279341,1601
1600,0.0491640504665,0.063726295,1611
1610,0.0491640504665,0.064171916,1621
1620,0.0491640504665,0.064422157,1631
1630,0.0491640504665,0.064597061,1641
1640,0.0491640504665,0.065182066,1651
1650,0.0492720831241,0.065531423,1661
1660,0.0492720831241,0.065713341,1671
1670,0.0495903280051,0.065828373,1681
1680,0.0496177199362,0.066273113,1691
1690,0.0496177199362,0.066782468,1701
1700,0.0496177199362,0.067255118,1711
1710,0.0496177199362,0.067715396,1721
1720,0.0497146736174,0.068077794,1731
1730,0.0499351425337,0.068341863,1741
1740,0.0499564005684,0.069412237,1751
1750,0.0499564005684,0.069797856,1761
1760,0.0500904722022,0.070162359,1771
1770,0.0500904722022,0.070398847,1781
1780,0.0502097793191,0.070834887,1791
1790,0.0503087919616,0.071240347,1801
1800,0.0503087919616,0.071646679,1811
1810,0.0503087919616,0.071868182,1821
1820,0.0503087919616,0.072235519,1831
1830,0.0504287061039,0.072532748,1841
1840,0.0504287061039,0.073073687,1851
1850,0.0504287061039,0.073243526,1861
1860,0.0504287061039,0.073957054,1871
1870,0.0504287061039,0.074480779,1881
1880,0.0504287061039,0.075092319,1891
1890,0.0504287061039,0.075546627,1901
1900,0.0504287061039,0.075845577,1911
1910,0.0504287061039,0.075943584,1921
1920,0.0504287061039,0.076013415,1931
1930,0.0504287061039,0.076931314,1941
1940,0.0504287061039,0.077643127,1951
1950,0.0504287061039,0.078262003,1961
1960,0.0504287061039,0.078573559,1971
1970,0.0505244098493,0.079041172,1981
1980,0.0505244098493,0.079331689,1991
1990,0.0505244098493,0.079590275,2001
2000,0.0505244098493,0.080209086,2011
2010,0.0505244098493,0.080816024,2021
2020,0.0505244098493,0.081444219,2031
2030,0.0507820824584,0.081885664,2041
2040,0.0507820824584,0.081966148,2051
2050,0.0507820824584,0.082166668,2061
2060,0.0507820824584,0.082602113,2071
2070,0.0507820824584,0.083044495,2081
2080,0.0510440138236,0.083380107,2091
2090,0.0510440138236,0.083707323,2101
2100,0.0510440138236,0.083921042,2111
2110,0.0510440138236,0.084279296,2121
2120,0.0510440138236,0.084612482,2131
2130,0.0510440138236,0.08495526,2141
2140,0.0512591880252,0.085269964,2151
2150,0.0512591880252,0.085343235,2161
2160,0.0512591880252,0.085489242,2171
2170,0.0512591880252,0.085561954,2181
2180,0.0513410672316,0.085725565,2191
2190,0.0515492256288,0.085876192,2201
2200,0.0515492256288,0.086164933,2211
2210,0.0522885980905,0.086589,2221
2220,0.0522885980905,0.087069755,2231
2230,0.0522885980905,0.087405185,2241
2240,0.0522885980905,0.087695782,2251
2250,0.0522885980905,0.088163223,2261
2260,0.0522885980905,0.088657811,2271
2270,0.0526791928461,0.088756768,2281
2280,0.0526791928461,0.09022543,2291
2290,0.0526791928461,0.090379922,2301
2300,0.0526791928461,0.090576998,2311
2310,0.0528378174182,0.090990362,2321
2320,0.0531321293857,0.091360634,2331
2330,0.0531321293857,0.091564719,2341
2340,0.0531321293857,0.091707424,2351
2350,0.0531321293857,0.091790544,2361
2360,0.0531321293857,0.092182609,2371
2370,0.0531321293857,0.092656436,2381
2380,0.0531321293857,0.093195689,2391
2390,0.0531321293857,0.093814455,2401
2400,0.0531321293857,0.094297515,2411
2410,0.0531358715391,0.094722198,2421
2420,0.0532267014069,0.095080396,2431
2430,0.0532267014069,0.095464503,2441
2440,0.0533212965378,0.09587333,2451
2450,0.0533212965378,0.096183362,2461
2460,0.0533212965378,0.096391424,2471
2470,0.0533212965378,0.09665463,2481
2480,0.0533212965378,0.097162963,2491
2490,0.0533212965378,0.097443537,2501
2500,0.0533212965378,0.097914063,2511
2510,0.0533212965378,0.098293493,2521
2520,0.0533212965378,0.100955446,2531
2530,0.0533212965378,0.106760015,2541
2540,0.0533212965378,0.107161158,2551
2550,0.0533212965378,0.10753917,2561
2560,0.0533212965378,0.107694729,2571
2570,0.0535023232608,0.108319672,2581
2580,0.0535023232608,0.108836887,2591
2590,0.0535045690821,0.112910773,2601
2600,0.0535045690821,0.113467195,2611
2610,0.0535045690821,0.113933984,2621
2620,0.0535045690821,0.114292524,2631
2630,0.0535045690821,0.114590962,2641
2640,0.0541121208007,0.114991358,2651
2650,0.0541121208007,0.115083492,2661
2660,0.0541121208007,0.115195229,2671
2670,0.0541337272394,0.115270136,2681
2680,0.0541337272394,0.115292976,2691
2690,0.0541337272394,0.115322371,2701
2700,0.0542834904179,0.115349587,2711
2710,0.0542834904179,0.11537502,2721
2720,0.0542834904179,0.115670091,2731
2730,0.0542834904179,0.115713962,2741
2740,0.0543474109368,0.115765856,2751
2750,0.0543474109368,0.115797269,2761
2760,0.0543474109368,0.11582957,2771
2770,0.0543474109368,0.11587206,2781
2780,0.0543474109368,0.115914035,2791
2790,0.0543474109368,0.11594844,2801
2800,0.0543474109368,0.115981803,2811
2810,0.0543474109368,0.116011036,2821
2820,0.0543474109368,0.116039645,2831
2830,0.0543474109368,0.116068136,2841
2840,0.0543698544787,0.118366593,2851
2850,0.0543698544787,0.118393561,2861
2860,0.054485478254,0.118423985,2871
2870,0.054485478254,0.118449597,2881
2880,0.054485478254,0.118481165,2891
2890,0.054485478254,0.11850751,2901
2900,0.054485478254,0.118534287,2911
2910,0.054485478254,0.118574318,2921
2920,0.054485478254,0.118602184,2931
2930,0.054485478254,0.118634152,2941
2940,0.0545584168875,0.119130365,2951
2950,0.0545584168875,0.119167374,2961
2960,0.0545584168875,0.11920364,2971
2970,0.0545584168875,0.119228405,2981
2980,0.0545584168875,0.119262385,2991
2990,0.0545584168875,0.119306042,3001
3000,0.0545584168875,0.119335194,3011
