iterations,fitness,time,fevals
0,29.0,0.206085322,1000
10,31.0,0.420183047,2100
20,36.0,0.588382988,3200
30,37.0,0.748051818,4300
40,39.0,0.915061847,5400
50,39.0,1.063440292,6500
60,39.0,1.210862211,7600
70,39.0,1.365519396,8700
80,39.0,1.515460826,9800
90,41.0,1.675323467,10900
100,41.0,1.818552074,12000
110,41.0,1.95252261,13100
120,41.0,2.084502494,14200
130,45.0,2.220910472,15300
140,42.0,2.377952768,16400
150,42.0,2.524642904,17500
160,42.0,2.667448242,18600
170,42.0,2.795152345,19700
180,44.0,2.952223209,20800
190,42.0,3.081718827,21900
200,43.0,3.237644288,23000
210,43.0,3.389930745,24100
220,42.0,3.556322621,25200
230,42.0,3.716455442,26300
240,42.0,3.877461499,27400
250,47.0,4.003340676,28500
260,43.0,4.141060483,29600
270,43.0,4.276027214,30700
280,47.0,4.407114324,31800
290,44.0,4.568236184,32900
300,48.0,4.717122087,34000
310,43.0,4.866326188,35100
320,42.0,5.007894588,36200
330,44.0,5.140000576,37300
340,42.0,5.279095065,38400
350,48.0,5.409038377,39500
360,42.0,5.544955826,40600
370,48.0,5.671862345,41700
380,43.0,5.81876309,42800
390,42.0,5.965217937,43900
400,43.0,6.113109653,45000
410,52.0,6.249734958,46100
420,43.0,6.404028035,47200
430,47.0,6.5417488,48300
440,44.0,6.685864532,49400
450,44.0,6.847761968,50500
460,43.0,6.978424133,51600
470,44.0,7.107588919,52700
480,44.0,7.279267905,53800
490,44.0,7.431041703,54900
500,44.0,7.590594802,56000
510,43.0,7.718571567,57100
520,43.0,7.838377499,58200
530,44.0,7.998374047,59300
540,44.0,8.135253233,60400
550,44.0,8.274495736,61500
560,44.0,8.412482515,62600
570,44.0,8.582514224,63700
580,46.0,8.763732753,64800
590,45.0,8.922573439,65900
600,52.0,9.07927395,67000
610,52.0,9.240500016,68100
620,53.0,9.440419051,69200
630,53.0,9.601253087,70300
640,53.0,9.756689717,71400
650,54.0,9.894144295,72500
660,53.0,10.023020723,73600
670,52.0,10.173298269,74700
680,54.0,10.307214914,75800
690,53.0,10.462379384,76900
700,53.0,10.610073937,78000
710,54.0,10.736378859,79100
720,52.0,10.8753489,80200
730,53.0,11.02213565,81300
740,53.0,11.156474916,82400
750,54.0,11.285699715,83500
760,53.0,11.423572729,84600
770,53.0,11.559564347,85700
780,52.0,11.746773565,86800
790,53.0,11.886189013,87900
800,53.0,12.008082933,89000
810,54.0,12.136774628,90100
820,53.0,12.265389527,91200
830,53.0,12.416952618,92300
840,53.0,12.570203588,93400
850,56.0,12.692344406,94500
860,53.0,12.826699806,95600
870,53.0,12.967070297,96700
880,54.0,13.129822505,97800
890,53.0,13.267434751,98900
900,55.0,13.416319105,100000
910,53.0,13.555578094,101100
920,55.0,13.682946048,102200
930,53.0,13.823544498,103300
940,53.0,13.966673517,104400
950,53.0,14.115942854,105500
960,54.0,14.235450717,106600
970,54.0,14.387267155,107700
980,53.0,14.5292038,108800
990,55.0,14.686768148,109900
1000,52.0,14.861443553,111000
1010,53.0,15.00995515,112100
1020,53.0,15.188343322,113200
1030,53.0,15.349320567,114300
1040,55.0,15.487100691,115400
1050,54.0,15.632639334,116500
1060,54.0,15.77876871,117600
1070,54.0,15.931284182,118700
1080,55.0,16.070549086,119800
1090,56.0,16.214874906,120900
1100,57.0,16.346932424,122000
1110,58.0,16.508442918,123100
1120,55.0,16.668376391,124200
1130,57.0,16.804678771,125300
1140,61.0,16.922339396,126400
1150,59.0,17.059064426,127500
1160,59.0,17.205622774,128600
1170,62.0,17.354388551,129700
1180,59.0,17.503109091,130800
1190,59.0,17.627746901,131900
1200,60.0,17.753838858,133000
1210,59.0,17.896218118,134100
1220,59.0,18.046117586,135200
1230,59.0,18.20045703,136300
1240,59.0,18.368474638,137400
1250,60.0,18.495141881,138500
1260,59.0,18.61288296,139600
1270,59.0,18.752951518,140700
1280,59.0,18.877866549,141800
1290,59.0,19.0180861,142900
1300,59.0,19.166112745,144000
1310,59.0,19.306094417,145100
1320,58.0,19.437324162,146200
1330,58.0,19.581868966,147300
1340,59.0,19.703558086,148400
1350,60.0,19.877509468,149500
1360,59.0,20.033095202,150600
1370,59.0,20.191162138,151700
1380,59.0,20.368004212,152800
1390,59.0,20.514350425,153900
1400,59.0,20.653484259,155000
1410,59.0,20.798788995,156100
1420,59.0,20.940646818,157200
1430,60.0,21.087389995,158300
1440,60.0,21.23982309,159400
1450,59.0,21.394980549,160500
1460,60.0,21.520387965,161600
1470,59.0,21.650287732,162700
1480,59.0,21.782935229,163800
1490,60.0,21.936134513,164900
1500,61.0,22.091894881,166000
1510,59.0,22.230313402,167100
1520,59.0,22.385488226,168200
1530,59.0,22.565291911,169300
1540,59.0,22.690616358,170400
1550,61.0,22.86406122,171500
1560,59.0,23.009460478,172600
1570,59.0,23.172374695,173700
1580,59.0,23.314016433,174800
1590,59.0,23.45511104,175900
1600,60.0,23.615222618,177000
1610,60.0,23.764985677,178100
1620,59.0,23.919012925,179200
1630,59.0,24.075447572,180300
1640,60.0,24.227577953,181400
1650,59.0,24.397755045,182500
1660,60.0,24.525004889,183600
1670,59.0,24.67500316,184700
1680,60.0,24.82270852,185800
1690,59.0,24.957593597,186900
1700,60.0,25.113809231,188000
1710,59.0,25.276689447,189100
1720,60.0,25.412125087,190200
1730,60.0,25.575354477,191300
1740,59.0,25.699505877,192400
1750,60.0,25.84532245,193500
1760,60.0,25.982515653,194600
1770,59.0,26.12300637,195700
1780,59.0,26.243119384,196800
1790,59.0,26.39396007,197900
1800,59.0,26.558950963,199000
1810,59.0,26.691072555,200100
1820,60.0,26.855796822,201200
1830,59.0,26.991481694,202300
1840,59.0,27.130359048,203400
1850,59.0,27.296614014,204500
1860,60.0,27.445322239,205600
1870,59.0,27.619490337,206700
1880,59.0,27.769233292,207800
1890,59.0,27.918891486,208900
1900,59.0,28.08186482,210000
1910,59.0,28.226126199,211100
1920,60.0,28.401017974,212200
1930,60.0,28.549980544,213300
1940,60.0,28.720503686,214400
1950,59.0,28.879592439,215500
1960,60.0,29.016882089,216600
1970,60.0,29.173231418,217700
1980,60.0,29.334674641,218800
1990,60.0,29.455695273,219900
2000,59.0,29.593612795,221000
2010,60.0,29.753664158,222100
2020,60.0,29.901312485,223200
2030,60.0,30.065496371,224300
2040,59.0,30.201418837,225400
2050,60.0,30.354989149,226500
2060,60.0,30.493985483,227600
2070,59.0,30.628496568,228700
2080,60.0,30.769658466,229800
2090,59.0,30.923092097,230900
2100,59.0,31.077601661,232000
2110,60.0,31.253341105,233100
2120,60.0,31.416431006,234200
2130,59.0,31.553163217,235300
2140,60.0,31.6845336,236400
2150,60.0,31.821956616,237500
2160,59.0,31.945875844,238600
2170,59.0,32.070945224,239700
2180,60.0,32.225639646,240800
2190,59.0,32.389508894,241900
2200,59.0,32.530644396,243000
2210,59.0,32.680372927,244100
2220,59.0,32.802944279,245200
2230,60.0,32.955487885,246300
2240,59.0,33.098097471,247400
2250,60.0,33.242523943,248500
2260,60.0,33.381806542,249600
2270,60.0,33.524920031,250700
2280,60.0,33.68524206,251800
2290,59.0,33.841989583,252900
2300,60.0,33.96563124,254000
2310,60.0,34.116265772,255100
2320,60.0,34.257438294,256200
2330,60.0,34.415320607,257300
2340,59.0,34.556694773,258400
2350,59.0,34.684858042,259500
2360,59.0,34.812099844,260600
2370,60.0,34.985010176,261700
2380,60.0,35.142347027,262800
2390,59.0,35.304010963,263900
2400,61.0,35.526563357,265000
2410,59.0,35.667419111,266100
2420,60.0,35.824942799,267200
2430,59.0,35.96615923,268300
2440,59.0,36.10202945,269400
2450,59.0,36.236700548,270500
2460,59.0,36.400060701,271600
2470,60.0,36.530805303,272700
2480,60.0,36.668427103,273800
2490,60.0,36.824787475,274900
2500,59.0,36.942968484,276000
2510,59.0,37.072123299,277100
2520,59.0,37.217112979,278200
2530,60.0,37.341728805,279300
2540,60.0,37.51996287,280400
2550,60.0,37.656986013,281500
2560,59.0,37.814095078,282600
2570,60.0,37.997676427,283700
2580,59.0,38.161753458,284800
2590,61.0,38.319142805,285900
2600,60.0,38.4576127,287000
2610,60.0,38.606827497,288100
2620,59.0,38.746000957,289200
2630,60.0,38.876222807,290300
2640,59.0,39.006495983,291400
2650,60.0,39.146484731,292500
2660,60.0,39.28186053,293600
2670,60.0,39.441213254,294700
2680,59.0,39.586895801,295800
2690,60.0,39.750504436,296900
2700,60.0,39.900118002,298000
2710,60.0,40.059628013,299100
2720,60.0,40.190447393,300200
2730,59.0,40.332457437,301300
2740,60.0,40.515093727,302400
2750,60.0,40.665194706,303500
2760,61.0,40.818421574,304600
2770,60.0,40.966637127,305700
2780,61.0,41.108837459,306800
2790,61.0,41.277631456,307900
2800,60.0,41.433302125,309000
2810,60.0,41.588065174,310100
2820,60.0,41.739156849,311200
2830,59.0,41.894939137,312300
2840,60.0,42.050315028,313400
2850,61.0,42.231602532,314500
2860,60.0,42.404183187,315600
2870,60.0,42.600801504,316700
2880,60.0,42.730396177,317800
2890,60.0,42.865874025,318900
2900,61.0,43.071325309,320000
2910,60.0,43.230099049,321100
2920,60.0,43.38081928,322200
2930,60.0,43.51757625,323300
2940,60.0,43.701612091,324400
2950,60.0,43.887135657,325500
2960,60.0,44.056265193,326600
2970,61.0,44.201005508,327700
2980,60.0,44.387300836,328800
2990,60.0,44.548615584,329900
3000,61.0,44.720638328,331000
3010,60.0,44.86636144,332100
3020,60.0,45.028151446,333200
3030,60.0,45.188475232,334300
3040,60.0,45.352905416,335400
3050,60.0,45.495439905,336500
3060,59.0,45.627488149,337600
3070,60.0,45.805475099,338700
3080,60.0,45.943247683,339800
3090,60.0,46.080056004,340900
3100,60.0,46.213728043,342000
3110,60.0,46.339839296,343100
3120,60.0,46.486197315,344200
3130,60.0,46.608733534,345300
3140,60.0,46.731598091,346400
3150,59.0,46.868494877,347500
3160,60.0,47.029008776,348600
3170,60.0,47.175740782,349700
3180,60.0,47.321758163,350800
3190,60.0,47.469178909,351900
3200,60.0,47.60167479,353000
3210,60.0,47.747671937,354100
3220,60.0,47.902291405,355200
3230,61.0,48.029782529,356300
3240,60.0,48.17917779,357400
3250,60.0,48.323021217,358500
3260,60.0,48.462639013,359600
3270,60.0,48.610058555,360700
3280,59.0,48.75970036,361800
3290,60.0,48.935395193,362900
3300,60.0,49.076890403,364000
3310,60.0,49.20101188,365100
3320,60.0,49.352113197,366200
3330,61.0,49.500941787,367300
3340,60.0,49.670779398,368400
3350,60.0,49.818105595,369500
3360,60.0,49.953672421,370600
3370,60.0,50.108935317,371700
3380,60.0,50.256553758,372800
3390,60.0,50.411712838,373900
3400,60.0,50.550831627,375000
3410,60.0,50.700643931,376100
3420,60.0,50.873838286,377200
3430,60.0,51.026769883,378300
3440,60.0,51.161752853,379400
3450,59.0,51.344857776,380500
3460,60.0,51.493838962,381600
3470,61.0,51.650582238,382700
3480,60.0,51.805518095,383800
3490,60.0,51.994273436,384900
3500,60.0,52.121895987,386000
3510,60.0,52.257917612,387100
3520,60.0,52.397809704,388200
3530,60.0,52.544128964,389300
3540,61.0,52.703573997,390400
3550,62.0,52.865686644,391500
3560,61.0,53.019006021,392600
3570,62.0,53.182180892,393700
3580,63.0,53.320455013,394800
3590,62.0,53.491927182,395900
3600,61.0,53.627658917,397000
3610,62.0,53.754992071,398100
3620,62.0,53.911773179,399200
3630,61.0,54.069420882,400300
3640,61.0,54.217938461,401400
3650,62.0,54.358535951,402500
3660,62.0,54.501837083,403600
3670,62.0,54.651743042,404700
3680,62.0,54.784757555,405800
3690,62.0,54.931921525,406900
3700,63.0,55.057361859,408000
3710,64.0,55.183245001,409100
3720,64.0,55.359902251,410200
3730,63.0,55.484590701,411300
3740,62.0,55.613078407,412400
3750,62.0,55.740912235,413500
3760,61.0,55.867254809,414600
3770,61.0,56.021290561,415700
3780,62.0,56.168902995,416800
3790,63.0,56.311016823,417900
3800,62.0,56.453442918,419000
3810,62.0,56.604512893,420100
3820,61.0,56.759383853,421200
3830,62.0,56.907688283,422300
3840,61.0,57.05524082,423400
3850,62.0,57.183907086,424500
3860,62.0,57.328491744,425600
3870,62.0,57.454455866,426700
3880,62.0,57.599686971,427800
3890,62.0,57.746738994,428900
3900,62.0,57.86638753,430000
3910,62.0,57.993319632,431100
3920,62.0,58.155239286,432200
3930,62.0,58.292717151,433300
3940,62.0,58.427979636,434400
3950,62.0,58.600682452,435500
3960,62.0,58.769492524,436600
3970,62.0,58.92290481,437700
3980,62.0,59.049016018,438800
3990,63.0,59.175668944,439900
4000,62.0,59.316685763,441000
4010,63.0,59.477449667,442100
4020,62.0,59.605874872,443200
4030,62.0,59.806220637,444300
4040,61.0,59.95500983,445400
4050,61.0,60.086336985,446500
4060,62.0,60.218654721,447600
4070,61.0,60.345967592,448700
4080,62.0,60.501025955,449800
4090,62.0,60.676783074,450900
4100,62.0,60.816036601,452000
4110,63.0,61.01281146,453100
4120,62.0,61.150820139,454200
4130,61.0,61.300113039,455300
4140,62.0,61.431416181,456400
4150,61.0,61.622030731,457500
4160,62.0,61.769688645,458600
4170,61.0,61.964878045,459700
4180,62.0,62.092685067,460800
4190,61.0,62.25117407,461900
4200,61.0,62.394474398,463000
4210,62.0,62.53869678,464100
4220,61.0,62.665061552,465200
4230,62.0,62.78859462,466300
4240,62.0,62.972443285,467400
4250,62.0,63.106041423,468500
4260,62.0,63.265739961,469600
4270,61.0,63.405867195,470700
4280,62.0,63.53608766,471800
4290,62.0,63.6592674,472900
4300,61.0,63.79793237,474000
4310,61.0,63.947850764,475100
4320,62.0,64.092172205,476200
4330,62.0,64.245577206,477300
4340,61.0,64.410032653,478400
4350,62.0,64.561340668,479500
4360,61.0,64.691769085,480600
4370,62.0,64.835205346,481700
4380,63.0,64.976646923,482800
4390,64.0,65.10182034,483900
4400,61.0,65.253978407,485000
4410,62.0,65.404781342,486100
4420,62.0,65.567117,487200
4430,62.0,65.721536673,488300
4440,62.0,65.866633137,489400
4450,62.0,66.005978638,490500
4460,62.0,66.142621307,491600
4470,62.0,66.278699238,492700
4480,62.0,66.415355337,493800
4490,62.0,66.573295988,494900
4500,62.0,66.697533548,496000
4510,62.0,66.851833531,497100
4520,62.0,66.986603506,498200
4530,62.0,67.134565016,499300
4540,62.0,67.270009604,500400
4550,62.0,67.400253621,501500
4560,62.0,67.531035575,502600
4570,62.0,67.703267316,503700
4580,61.0,67.855073907,504800
4590,61.0,68.014691505,505900
4600,61.0,68.144504606,507000
4610,63.0,68.297744716,508100
4620,61.0,68.423479959,509200
4630,62.0,68.629141868,510300
4640,62.0,68.805947366,511400
4650,61.0,68.921310025,512500
4660,62.0,69.067327225,513600
4670,62.0,69.200333148,514700
4680,62.0,69.334558139,515800
4690,62.0,69.476636063,516900
4700,62.0,69.607568628,518000
4710,61.0,69.736597594,519100
4720,63.0,69.891975845,520200
4730,62.0,70.000938304,521300
4740,62.0,70.109014141,522400
4750,62.0,70.220033071,523500
4760,62.0,70.327784833,524600
4770,62.0,70.437267887,525700
4780,62.0,70.550264082,526800
4790,61.0,70.66464539,527900
4800,62.0,70.776908556,529000
4810,62.0,70.889319827,530100
4820,62.0,71.008118407,531200
4830,62.0,71.128323636,532300
4840,62.0,71.265646651,533400
4850,61.0,71.383163756,534500
4860,62.0,71.515210432,535600
4870,62.0,71.680555966,536700
4880,62.0,71.802534274,537800
4890,62.0,71.922749274,538900
4900,61.0,72.044257888,540000
4910,62.0,72.151238053,541100
4920,62.0,72.399500221,542200
4930,62.0,72.520527095,543300
4940,62.0,72.64584373,544400
4950,61.0,72.757267473,545500
4960,62.0,72.874785524,546600
4970,62.0,72.99607282,547700
4980,62.0,73.112779057,548800
4990,61.0,73.253778463,549900
5000,62.0,73.377208192,551000
