iterations,fitness,time,fevals
0,15.0,1.6545e-05,11
10,14.0,2.96470000001e-05,21
20,13.0,4.2886e-05,31
30,13.0,6.3932e-05,41
40,14.0,7.7498e-05,51
50,14.0,9.11029999999e-05,61
60,14.0,0.000103936,71
70,14.0,0.00012042,81
80,14.0,0.000154846,91
90,15.0,0.000167198,101
100,15.0,0.00017924,111
110,15.0,0.000201159,121
120,15.0,0.000214329,131
130,15.0,0.000229061,141
140,15.0,0.000419905,151
150,15.0,0.000434491,161
160,15.0,0.000449935,171
170,15.0,0.000464566,181
180,15.0,0.000476592,191
190,15.0,0.00049077,201
200,17.0,0.000502888,211
210,17.0,0.000520537,221
220,17.0,0.000533239,231
230,19.0,0.000553566,241
240,20.0,0.000567989,251
250,20.0,0.000581189,261
260,21.0,0.000593009,271
270,21.0,0.000604906,281
280,21.0,0.000617223,291
290,21.0,0.000629567,301
300,21.0,0.000644365,311
310,23.0,0.000653414,321
320,23.0,0.00066248,331
330,23.0,0.00067985,341
340,23.0,0.000691176,351
350,23.0,0.000704011,361
360,23.0,0.000725829,371
370,24.0,0.000739843,381
380,24.0,0.000754804,391
390,24.0,0.000770793,401
400,24.0,0.001114408,411
410,24.0,0.001127627,421
420,25.0,0.001141644,431
430,25.0,0.001159694,441
440,25.0,0.001174901,451
450,25.0,0.001187266,461
460,25.0,0.001200061,471
470,25.0,0.001214553,481
480,25.0,0.001225484,491
490,25.0,0.001235997,501
500,25.0,0.001271688,511
510,25.0,0.001291391,521
520,25.0,0.001305272,531
530,25.0,0.001317562,541
540,25.0,0.001335479,551
550,25.0,0.001749843,561
560,26.0,0.001762621,571
570,26.0,0.001773365,581
580,26.0,0.001787314,591
590,27.0,0.001800585,601
600,28.0,0.001813382,611
610,28.0,0.001826539,621
620,28.0,0.001838117,631
630,28.0,0.001848259,641
640,28.0,0.001860154,651
650,28.0,0.001874307,661
660,29.0,0.001885136,671
670,29.0,0.001897276,681
680,29.0,0.001909393,691
690,29.0,0.001921111,701
700,29.0,0.001932526,711
710,29.0,0.001944676,721
720,29.0,0.00195686,731
730,29.0,0.001968462,741
740,29.0,0.001980128,751
750,29.0,0.001990907,761
760,29.0,0.002003207,771
770,29.0,0.002019407,781
780,30.0,0.002032647,791
790,30.0,0.002044261,801
800,31.0,0.002055153,811
810,31.0,0.002066974,821
820,31.0,0.002083446,831
