iterations,fitness,time,fevals
0,21.0,0.001845509,468
10,24.0,0.004183204,838
20,24.0,0.005344459,1218
30,24.0,0.006940252,1587
40,24.0,0.021667887,1950
50,26.0,0.024720872,2314
60,25.0,0.028447009,2678
70,25.0,0.029899095,3038
80,26.0,0.031491951,3406
90,27.0,0.033342993,3776
100,26.0,0.034590696,4147
110,26.0,0.035969728,4520
120,26.0,0.037022363,4889
130,27.0,0.038148887,5255
140,27.0,0.039412546,5616
150,27.0,0.040725228,5988
160,27.0,0.042102027,6352
170,27.0,0.043513448,6724
180,27.0,0.046151963,7087
190,27.0,0.048777535,7457
200,27.0,0.051214679,7823
210,27.0,0.053457156,8189
220,27.0,0.054361573,8554
230,27.0,0.055240342,8916
240,27.0,0.056360179,9279
250,27.0,0.057401512,9643
260,27.0,0.058603253,10009
270,27.0,0.059788841,10378
280,28.0,0.060874133,10747
290,28.0,0.062152108,11121
300,29.0,0.063293441,11481
310,29.0,0.064550626,11856
320,28.0,0.066750841,12219
330,28.0,0.069580485,12582
340,28.0,0.071312408,12950
350,28.0,0.072606641,13317
360,28.0,0.073789289,13680
370,28.0,0.075252945,14049
380,28.0,0.07637272,14421
390,28.0,0.077404626,14785
400,28.0,0.079193004,15150
410,28.0,0.080664095,15512
420,28.0,0.082607565,15875
430,29.0,0.091909109,16251
440,28.0,0.093054556,16619
450,28.0,0.094249166,16981
460,28.0,0.094981924,17350
470,28.0,0.095635051,17726
480,28.0,0.096247924,18092
490,28.0,0.097211376,18449
500,28.0,0.098077061,18820
510,28.0,0.099112688,19191
520,28.0,0.100081185,19556
530,28.0,0.100905073,19925
540,28.0,0.101853429,20297
550,28.0,0.102834233,20662
560,28.0,0.103790712,21027
570,28.0,0.104815863,21396
580,29.0,0.114975396,21762
590,28.0,0.115906076,22128
600,28.0,0.116832203,22493
610,29.0,0.117799029,22855
620,29.0,0.118574136,23231
630,29.0,0.119298225,23605
640,29.0,0.120161521,23975
650,29.0,0.120917429,24338
660,29.0,0.121899535,24703
670,29.0,0.123264492,25072
680,29.0,0.124820048,25438
690,29.0,0.128770203,25808
700,29.0,0.129870796,26188
710,30.0,0.130858909,26558
720,30.0,0.131728776,26923
730,31.0,0.132611555,27295
740,31.0,0.133410491,27667
750,30.0,0.134288603,28041
760,30.0,0.135139992,28417
770,30.0,0.136073467,28784
780,30.0,0.136879085,29151
790,31.0,0.140132236,29516
800,31.0,0.142592656,29878
810,31.0,0.146133787,30238
820,31.0,0.148934197,30603
830,30.0,0.160719796,30973
840,31.0,0.169225475,31341
850,33.0,0.171567906,31708
860,33.0,0.172451957,32074
870,34.0,0.173717036,32438
880,34.0,0.175037833,32801
890,32.0,0.176815739,33168
900,33.0,0.178480797,33543
910,35.0,0.180234577,33912
920,35.0,0.181314975,34287
930,36.0,0.183403561,34655
940,35.0,0.18519745,35018
950,34.0,0.186921985,35383
960,34.0,0.188350585,35754
970,34.0,0.190040279,36123
980,33.0,0.191592725,36486
990,33.0,0.193776087,36854
1000,34.0,0.195793058,37225
1010,34.0,0.198785319,37592
1020,34.0,0.201189694,37952
1030,36.0,0.202994395,38318
1040,36.0,0.205301723,38692
1050,37.0,0.206511057,39053
1060,37.0,0.207505754,39424
1070,38.0,0.20850871,39792
1080,37.0,0.209407987,40153
1090,37.0,0.210433025,40518
1100,38.0,0.211278064,40885
1110,38.0,0.212143371,41249
1120,38.0,0.213037734,41613
1130,38.0,0.213701728,41979
1140,37.0,0.214360337,42347
