iterations,fitness,time,fevals
0,516.0,3.8951e-05,11
10,520.0,6.53749999999e-05,21
20,522.0,9.28139999999e-05,31
30,524.0,0.000120491,41
40,526.0,0.000157724,51
50,530.0,0.000203227,61
60,532.0,0.000256289,71
70,534.0,0.000289731,81
80,538.0,0.000321098,91
90,538.0,0.000348584,101
100,538.0,0.000389076,111
110,538.0,0.000415098,121
120,540.0,0.000441511,131
130,542.0,0.000467907,141
140,544.0,0.000527275,151
150,546.0,0.000573499,161
160,550.0,0.000607233,171
170,552.0,0.000643538,181
180,554.0,0.000674316,191
190,554.0,0.000702985,201
200,556.0,0.000730534,211
210,558.0,0.000758042,221
220,562.0,0.000792864,231
230,564.0,0.000820336,241
240,564.0,0.000849646,251
250,568.0,0.000875602,261
260,572.0,0.00091561,271
270,572.0,0.000947606,281
280,576.0,0.000975043,291
290,578.0,0.001007021,301
300,582.0,0.001045953,311
310,582.0,0.00108189,321
320,582.0,0.001116113,331
330,582.0,0.001149892,341
340,582.0,0.001174385,351
350,586.0,0.001224618,361
360,586.0,0.001266068,371
370,588.0,0.001297408,381
380,590.0,0.001335836,391
390,592.0,0.001372138,401
400,594.0,0.001408528,411
410,598.0,0.001452031,421
420,602.0,0.001504007,431
430,602.0,0.001547082,441
440,602.0,0.001580588,451
450,606.0,0.001610851,461
460,614.0,0.001642718,471
470,614.0,0.002010928,481
480,614.0,0.002195402,491
490,614.0,0.002231278,501
500,618.0,0.002267362,511
510,622.0,0.002301864,521
520,622.0,0.002339672,531
530,622.0,0.002386094,541
540,622.0,0.00241186,551
550,622.0,0.00244262,561
560,622.0,0.002468858,571
570,622.0,0.002493895,581
580,622.0,0.002521027,591
590,626.0,0.002547202,601
600,626.0,0.002573959,611
610,628.0,0.002612151,621
620,628.0,0.002649958,631
630,630.0,0.002690115,641
640,630.0,0.002716102,651
650,630.0,0.002743395,661
660,630.0,0.002778067,671
670,636.0,0.002818531,681
680,638.0,0.002861655,691
690,640.0,0.002931124,701
700,640.0,0.002978681,711
710,642.0,0.00303108,721
720,642.0,0.003081378,731
730,642.0,0.00312224,741
740,642.0,0.003152156,751
750,642.0,0.003222026,761
760,644.0,0.003273298,771
770,648.0,0.003301821,781
780,648.0,0.003329379,791
790,650.0,0.003359404,801
