iterations,fitness,time,fevals
0,522.0,4.9394e-05,11
10,522.0,9.8618e-05,21
20,526.0,0.000340282,31
30,526.0,0.000403288,41
40,530.0,0.000450561,51
50,532.0,0.000482855,61
60,532.0,0.000535358,71
70,532.0,0.00058411,81
80,532.0,0.000617111,91
90,532.0,0.000654902,101
100,534.0,0.000696395,111
110,540.0,0.000732999,121
120,544.0,0.000779012,131
130,546.0,0.000822968,141
140,548.0,0.000908705,151
150,550.0,0.001008922,161
160,554.0,0.001041872,171
170,558.0,0.001071939,181
180,558.0,0.00110243,191
190,562.0,0.001132042,201
200,564.0,0.001162858,211
210,566.0,0.001228885,221
220,570.0,0.001612007,231
230,570.0,0.002797834,241
240,576.0,0.002892868,251
250,580.0,0.003003667,261
260,582.0,0.003099734,271
270,582.0,0.003234356,281
280,582.0,0.00334184,291
290,582.0,0.003435785,301
300,584.0,0.003536159,311
310,588.0,0.003641196,321
320,590.0,0.003741078,331
330,592.0,0.003855149,341
340,592.0,0.003943114,351
350,594.0,0.004062037,361
360,596.0,0.004158804,371
370,598.0,0.004262166,381
380,602.0,0.004372116,391
390,604.0,0.004509142,401
400,606.0,0.004596847,411
410,610.0,0.004696678,421
420,610.0,0.00479073,431
430,610.0,0.004885901,441
440,610.0,0.005037501,451
450,612.0,0.005142045,461
460,616.0,0.005265016,471
470,618.0,0.005372066,481
480,620.0,0.005467643,491
490,620.0,0.005574596,501
500,622.0,0.005680598,511
510,622.0,0.005795687,521
520,622.0,0.005894598,531
530,626.0,0.005999978,541
540,632.0,0.006136143,551
550,634.0,0.007046106,561
560,634.0,0.007136602,571
570,634.0,0.007233259,581
580,636.0,0.007331372,591
590,636.0,0.007433651,601
600,638.0,0.007538994,611
610,638.0,0.007639159,621
620,638.0,0.007754718,631
630,638.0,0.007852017,641
640,638.0,0.008136029,651
650,640.0,0.008247786,661
660,642.0,0.008346221,671
670,642.0,0.009269879,681
680,644.0,0.009373049,691
690,644.0,0.009466031,701
700,646.0,0.009566856,711
710,648.0,0.009655578,721
720,650.0,0.009739155,731
730,652.0,0.009835572,741
740,656.0,0.009962123,751
750,656.0,0.010052901,761
760,658.0,0.010182085,771
770,660.0,0.010279747,781
780,660.0,0.010418446,791
790,662.0,0.010553145,801
800,662.0,0.01066847,811
810,662.0,0.011012318,821
820,664.0,0.011779199,831
830,664.0,0.011877802,841
840,664.0,0.011975085,851
850,664.0,0.012092003,861
860,666.0,0.012197112,871
870,666.0,0.012287695,881
880,668.0,0.012379262,891
890,668.0,0.012480772,901
900,668.0,0.012573871,911
910,668.0,0.012685019,921
920,670.0,0.01279141,931
930,670.0,0.012961236,941
