iterations,fitness,time,fevals
0,557.0,26.209478588,1000
10,595.0,52.818400195,2100
20,616.0,76.082143917,3200
30,658.0,98.191769131,4300
40,700.0,118.600201395,5400
50,713.0,138.017314098,6500
60,729.0,156.591048765,7600
70,739.0,175.338627468,8700
80,747.0,193.68348945,9800
90,745.0,211.953402616,10900
100,747.0,230.117773977,12000
110,751.0,248.568333789,13100
120,757.0,266.880990118,14200
130,755.0,284.870641771,15300
140,757.0,302.722730322,16400
150,757.0,320.577903782,17500
160,757.0,337.837684332,18600
170,761.0,355.432629156,19700
180,755.0,373.560405122,20800
190,761.0,391.644532461,21900
200,755.0,409.894056646,23000
210,759.0,427.584381668,24100
220,761.0,445.013046405,25200
230,757.0,466.389540709,26300
240,761.0,486.736577479,27400
250,759.0,508.294226397,28500
260,763.0,526.47537511,29600
270,761.0,543.805721085,30700
280,759.0,562.04682788,31800
290,755.0,579.348520918,32900
300,761.0,597.371652872,34000
310,763.0,619.783906682,35100
320,757.0,638.639661786,36200
330,761.0,656.507773265,37300
340,763.0,673.94998714,38400
350,763.0,691.630557075,39500
360,761.0,709.743790851,40600
370,763.0,727.965346535,41700
380,765.0,745.823967634,42800
390,763.0,763.315444405,43900
400,765.0,782.766119165,45000
410,765.0,805.731879698,46100
420,767.0,827.057517247,47200
430,765.0,844.82574484,48300
440,763.0,862.547993217,49400
450,768.0,880.044672007,50500
460,765.0,898.103644933,51600
470,765.0,915.644597,52700
480,763.0,933.332576882,53800
490,765.0,950.799140406,54900
500,767.0,969.099756363,56000
510,767.0,986.445613159,57100
520,767.0,1004.06974485,58200
530,767.0,1021.86723613,59300
540,765.0,1039.50245054,60400
550,765.0,1057.21600644,61500
560,765.0,1074.59116005,62600
570,769.0,1092.17872384,63700
580,769.0,1109.966373,64800
590,767.0,1127.69410619,65900
600,769.0,1145.69396757,67000
610,767.0,1163.3906866,68100
620,769.0,1181.61356914,69200
630,765.0,1202.58700379,70300
640,767.0,1221.74151568,71400
650,767.0,1239.99056924,72500
660,767.0,1262.54374388,73600
670,767.0,1284.02209776,74700
680,771.0,1301.6188337,75800
690,769.0,1319.94855697,76900
700,769.0,1337.58353421,78000
710,773.0,1355.10873737,79100
720,769.0,1372.73968665,80200
730,773.0,1390.57151993,81300
740,773.0,1412.82493822,82400
750,773.0,1433.15678043,83500
