iterations,fitness,time,fevals
0,483.0,4.13180000001e-05,11
10,481.0,6.951e-05,21
20,479.0,9.42300000001e-05,31
30,481.0,0.00011938,41
40,487.0,0.000146972,51
50,487.0,0.000189403,61
60,489.0,0.00021922,71
70,493.0,0.000247011,81
80,493.0,0.00026999,91
90,495.0,0.000337281,101
100,497.0,0.000378241,111
110,497.0,0.000419564,121
120,499.0,0.000489618,131
130,501.0,0.000564496,141
140,503.0,0.000606672,151
150,505.0,0.000655515,161
160,507.0,0.000730317,171
170,513.0,0.000838393,181
180,515.0,0.000873079,191
190,519.0,0.000908909,201
200,521.0,0.000942058,211
210,527.0,0.000982871,221
220,527.0,0.001013555,231
230,529.0,0.00104093,241
240,531.0,0.001065925,251
250,533.0,0.001093926,261
260,533.0,0.001130114,271
270,537.0,0.001158175,281
280,541.0,0.001181665,291
290,545.0,0.001205157,301
300,547.0,0.001230459,311
310,549.0,0.001274968,321
320,549.0,0.001305976,331
330,551.0,0.001331462,341
340,555.0,0.001357335,351
350,557.0,0.001383185,361
360,557.0,0.001407293,371
370,559.0,0.001436468,381
380,561.0,0.001465713,391
390,565.0,0.001508489,401
400,569.0,0.001534774,411
410,569.0,0.001561563,421
420,573.0,0.001592693,431
430,577.0,0.001620837,441
440,579.0,0.001663739,451
450,581.0,0.001710222,461
460,581.0,0.001745877,471
470,583.0,0.001779186,481
480,589.0,0.001815009,491
490,591.0,0.001851793,501
500,599.0,0.001967749,511
510,605.0,0.00200903,521
520,607.0,0.002036842,531
530,609.0,0.002063924,541
540,611.0,0.002093462,551
550,611.0,0.00213502,561
560,615.0,0.002174202,571
570,615.0,0.002198761,581
580,621.0,0.002233407,591
590,621.0,0.002259378,601
600,623.0,0.002285453,611
610,625.0,0.002319908,621
620,625.0,0.00253565,631
630,627.0,0.002571723,641
640,627.0,0.00260663,651
650,627.0,0.002668872,661
660,627.0,0.002726451,671
670,631.0,0.00276027,681
680,631.0,0.002795121,691
690,633.0,0.002826866,701
700,635.0,0.00286301,711
710,635.0,0.002914301,721
720,637.0,0.002951555,731
730,639.0,0.003001962,741
740,639.0,0.003036298,751
750,639.0,0.003062755,761
760,639.0,0.003089124,771
770,639.0,0.003119165,781
780,639.0,0.003156006,791
790,639.0,0.003180915,801
800,641.0,0.003205987,811
810,641.0,0.00323058,821
820,645.0,0.003255013,831
830,645.0,0.003279593,841
840,645.0,0.003304836,851
850,645.0,0.003334041,861
860,647.0,0.003357377,871
870,647.0,0.00338142,881
880,649.0,0.003415832,891
890,651.0,0.00346034,901
900,651.0,0.003500619,911
910,651.0,0.003533656,921
920,653.0,0.003574611,931
930,653.0,0.003599621,941
940,655.0,0.003633605,951
950,657.0,0.003666828,961
960,659.0,0.003700013,971
970,661.0,0.00373294,981
980,661.0,0.003765576,991
990,661.0,0.003789186,1001
1000,667.0,0.003822012,1011
1010,669.0,0.003968118,1021
1020,671.0,0.003998514,1031
1030,671.0,0.004033623,1041
1040,673.0,0.004061007,1051
1050,677.0,0.004113479,1061
1060,677.0,0.004177413,1071
1070,679.0,0.004333125,1081
1080,679.0,0.004428841,1091
1090,679.0,0.004471351,1101
1100,679.0,0.004509745,1111
1110,679.0,0.004542968,1121
1120,679.0,0.004584639,1131
1130,681.0,0.00462448,1141
1140,681.0,0.004665598,1151
1150,681.0,0.004700188,1161
1160,681.0,0.004725298,1171
1170,681.0,0.004757939,1181
1180,683.0,0.00478515,1191
1190,683.0,0.004818627,1201
1200,683.0,0.004845288,1211
1210,683.0,0.004942579,1221
1220,685.0,0.005020449,1231
1230,685.0,0.005097344,1241
1240,687.0,0.00517268,1251
1250,687.0,0.005250223,1261
1260,689.0,0.005332476,1271
1270,689.0,0.005440539,1281
1280,693.0,0.005530238,1291
1290,694.0,0.005722385,1301
1300,698.0,0.005912072,1311
1310,700.0,0.006082743,1321
1320,700.0,0.00632515,1331
1330,702.0,0.00642348,1341
1340,702.0,0.00656595,1351
1350,702.0,0.006693232,1361
1360,706.0,0.006824112,1371
1370,708.0,0.006993857,1381
1380,708.0,0.007213841,1391
1390,710.0,0.007338203,1401
1400,712.0,0.007563642,1411
1410,714.0,0.007701892,1421
1420,714.0,0.008021953,1431
1430,714.0,0.008161082,1441
1440,718.0,0.008295771,1451
1450,718.0,0.008443312,1461
1460,718.0,0.008573416,1471
1470,718.0,0.008799658,1481
1480,718.0,0.008938705,1491
1490,718.0,0.009136413,1501
1500,718.0,0.009296587,1511
1510,718.0,0.00949991,1521
1520,718.0,0.009654735,1531
1530,718.0,0.009877115,1541
1540,720.0,0.010068893,1551
1550,720.0,0.010247703,1561
1560,722.0,0.01041526,1571
1570,722.0,0.010601771,1581
1580,722.0,0.010711347,1591
1590,722.0,0.010837601,1601
1600,724.0,0.010960984,1611
1610,724.0,0.011136225,1621
1620,726.0,0.011274694,1631
1630,726.0,0.011505817,1641
1640,726.0,0.011615721,1651
1650,726.0,0.011735449,1661
1660,726.0,0.011908911,1671
1670,728.0,0.01216679,1681
1680,728.0,0.012276874,1691
1690,732.0,0.012413961,1701
1700,732.0,0.012520009,1711
1710,732.0,0.01264593,1721
1720,732.0,0.012848247,1731
1730,736.0,0.012944839,1741
1740,738.0,0.013076713,1751
1750,742.0,0.013180638,1761
1760,742.0,0.013341155,1771
1770,742.0,0.01345517,1781
1780,742.0,0.013565723,1791
1790,742.0,0.013698809,1801
1800,744.0,0.013831774,1811
1810,744.0,0.013938105,1821
1820,744.0,0.01405531,1831
1830,744.0,0.014214319,1841
1840,744.0,0.014337021,1851
1850,744.0,0.014460585,1861
1860,746.0,0.014832129,1871
1870,746.0,0.01495566,1881
1880,746.0,0.015085001,1891
1890,746.0,0.015323784,1901
1900,748.0,0.015511148,1911
1910,748.0,0.015793702,1921
1920,748.0,0.015998843,1931
1930,748.0,0.01618633,1941
1940,750.0,0.01632206,1951
1950,750.0,0.016465088,1961
1960,750.0,0.016669533,1971
1970,750.0,0.016787494,1981
1980,750.0,0.017317581,1991
1990,752.0,0.017457622,2001
2000,754.0,0.017563579,2011
2010,756.0,0.017667917,2021
2020,758.0,0.017866717,2031
2030,758.0,0.018007388,2041
2040,758.0,0.018121774,2051
2050,758.0,0.018333161,2061
2060,760.0,0.018750243,2071
2070,760.0,0.0188749,2081
2080,760.0,0.019019327,2091
2090,760.0,0.019289727,2101
2100,760.0,0.019408661,2111
2110,762.0,0.019522901,2121
2120,762.0,0.020130994,2131
2130,764.0,0.02023369,2141
2140,764.0,0.020422014,2151
2150,764.0,0.021155956,2161
2160,764.0,0.021493689,2171
2170,764.0,0.021620322,2181
2180,766.0,0.021977045,2191
2190,766.0,0.022681936,2201
2200,766.0,0.022784374,2211
2210,766.0,0.022897958,2221
2220,766.0,0.023016967,2231
2230,766.0,0.02339054,2241
2240,768.0,0.023491783,2251
2250,768.0,0.023641308,2261
2260,768.0,0.023748752,2271
2270,768.0,0.023867423,2281
2280,768.0,0.024241795,2291
2290,770.0,0.02441663,2301
2300,770.0,0.024585146,2311
