iterations,fitness,time,fevals
0,539.0,0.009815183,792
10,549.0,0.02259377,1498
20,557.0,0.028870808,2198
30,551.0,0.039318933,2885
40,552.0,0.047572526,3584
50,547.0,0.059603615,4282
60,549.0,0.074079513,4980
70,546.0,0.084095041,5662
80,533.0,0.092234052,6351
90,538.0,0.104395883,7037
100,537.0,0.116122536,7737
110,535.0,0.127335827,8435
120,541.0,0.135490936,9144
130,544.0,0.142461472,9850
140,555.0,0.1477285,10558
150,551.0,0.15510856,11269
160,545.0,0.171870626,11958
170,541.0,0.184118822,12651
180,551.0,0.189690368,13341
190,547.0,0.203453964,14039
200,555.0,0.210632766,14720
210,557.0,0.22051369,15413
220,555.0,0.230776296,16125
230,565.0,0.238112734,16831
240,553.0,0.247774048,17523
250,559.0,0.255978246,18223
260,549.0,0.267885113,18912
270,553.0,0.273255283,19610
280,553.0,0.301768768,20292
290,559.0,0.310351228,20997
300,549.0,0.315581615,21692
310,549.0,0.321577997,22370
320,551.0,0.327016345,23061
330,551.0,0.334947131,23769
340,553.0,0.340298863,24476
350,555.0,0.345605915,25174
360,551.0,0.352153208,25876
370,551.0,0.360127481,26582
380,551.0,0.372331824,27280
390,553.0,0.382572727,27977
400,551.0,0.404967505,28678
410,553.0,0.410805608,29387
420,545.0,0.417184725,30083
430,553.0,0.422961204,30782
440,549.0,0.430389306,31474
450,551.0,0.43567829,32173
460,551.0,0.442854471,32868
470,551.0,0.452564852,33555
480,557.0,0.470523257,34240
490,558.0,0.478018312,34942
500,559.0,0.485196796,35645
510,553.0,0.507539161,36332
520,553.0,0.513645286,37026
530,553.0,0.519240281,37726
540,561.0,0.526612527,38434
550,563.0,0.532716923,39125
560,559.0,0.539844015,39822
570,559.0,0.543988079,40526
580,559.0,0.555918401,41228
590,557.0,0.562524511,41912
600,567.0,0.573592631,42615
610,571.0,0.581082014,43308
620,567.0,0.600498226,44004
630,567.0,0.610590398,44699
640,567.0,0.61819472,45388
650,570.0,0.625743735,46089
660,569.0,0.630793754,46791
670,571.0,0.643122134,47481
680,568.0,0.654428561,48187
690,576.0,0.661356665,48874
700,565.0,0.701043463,49575
710,563.0,0.705197174,50273
720,569.0,0.714049391,50963
730,565.0,0.722923236,51665
740,569.0,0.728237837,52352
750,565.0,0.765366315,53057
760,565.0,0.77793908,53745
770,577.0,0.785933395,54438
780,567.0,0.791656503,55144
790,567.0,0.799135312,55845
800,573.0,0.807222785,56565
810,561.0,0.812562273,57255
820,561.0,0.824337714,57961
830,563.0,0.8321397,58657
840,565.0,0.838822556,59356
850,561.0,0.850363176,60055
860,565.0,0.855064521,60737
870,559.0,0.868428627,61441
880,559.0,0.878252852,62143
890,557.0,0.885519154,62835
900,559.0,0.89210302,63553
910,565.0,0.901162303,64247
920,563.0,0.911083323,64937
930,561.0,0.916871227,65631
940,559.0,0.922415507,66319
950,567.0,0.928927318,67037
960,559.0,0.935311886,67749
970,561.0,0.946585735,68452
980,565.0,0.954399608,69154
990,559.0,0.963664345,69865
1000,563.0,0.972888125,70567
1010,565.0,0.977903985,71257
1020,563.0,0.985925144,71943
1030,559.0,0.994278969,72639
1040,563.0,1.01515927,73326
1050,562.0,1.03307269,74023
1060,559.0,1.037998218,74722
1070,564.0,1.049034941,75412
1080,560.0,1.054135624,76098
1090,564.0,1.060102611,76807
1100,562.0,1.069707259,77503
1110,560.0,1.076679547,78197
1120,559.0,1.084032178,78897
1130,559.0,1.090879962,79584
1140,563.0,1.097494441,80281
1150,561.0,1.10903338,80967
1160,561.0,1.115396652,81672
1170,557.0,1.127101558,82361
1180,561.0,1.146303742,83063
1190,557.0,1.157755731,83757
1200,561.0,1.16418277,84451
1210,561.0,1.170675166,85139
1220,555.0,1.178756937,85834
1230,555.0,1.185719043,86543
1240,553.0,1.19482833,87250
1250,553.0,1.200161649,87949
1260,555.0,1.210910904,88647
1270,551.0,1.216491546,89332
1280,557.0,1.226961557,90040
1290,561.0,1.233889405,90730
1300,561.0,1.24626897,91425
1310,565.0,1.252419674,92119
1320,561.0,1.260796212,92832
1330,565.0,1.265726352,93521
1340,559.0,1.278666696,94212
1350,553.0,1.283802216,94908
1360,557.0,1.291240363,95608
